,Iteration,Classifier,AUC,Precision,Recall
1955,488,Dummy,0.4523809523809524,0.6470588235294118,0.6285714285714286
1956,489,SVC_rec,0.661904761904762,0.66,0.9428571428571428
1957,489,SVC_prec,0.8047619047619048,0.92,0.6571428571428571
1958,489,RF,0.7476190476190476,0.8064516129032258,0.7142857142857143
1959,489,Dummy,0.46904761904761905,0.6896551724137931,0.5714285714285714
1960,490,SVC_rec,0.7761904761904762,0.6530612244897959,0.9142857142857143
1961,490,SVC_prec,0.8412698412698413,0.9032258064516129,0.8
1962,490,RF,0.8174603174603174,0.8611111111111112,0.8857142857142857
1963,490,Dummy,0.49682539682539684,0.6153846153846154,0.6857142857142857
1964,491,SVC_rec,0.8269841269841269,0.66,0.9428571428571428
1965,491,SVC_prec,0.8857142857142857,0.96,0.6857142857142857
1966,491,RF,0.8380952380952381,0.8529411764705882,0.8285714285714286
1967,491,Dummy,0.4103174603174603,0.6486486486486487,0.6857142857142857
1968,492,SVC_rec,0.8238095238095238,0.660377358490566,1.0
1969,492,SVC_prec,0.8730158730158729,0.9,0.7714285714285715
1970,492,RF,0.8603174603174604,0.8421052631578947,0.9142857142857143
1971,492,Dummy,0.5380952380952382,0.6756756756756757,0.7142857142857143
1972,493,SVC_rec,0.7412698412698413,0.6470588235294118,0.9428571428571428
1973,493,SVC_prec,0.7857142857142858,0.9130434782608695,0.6
1974,493,RF,0.807936507936508,0.7878787878787878,0.7428571428571429
1975,493,Dummy,0.5634920634920635,0.6774193548387096,0.6
1976,494,SVC_rec,0.8222222222222222,0.6666666666666666,0.9714285714285714
1977,494,SVC_prec,0.8111111111111111,0.92,0.6571428571428571
1978,494,RF,0.8111111111111111,0.8181818181818182,0.7714285714285715
1979,494,Dummy,0.5373015873015873,0.6666666666666666,0.6857142857142857
1980,495,SVC_rec,0.7285714285714285,0.6538461538461539,0.9714285714285714
1981,495,SVC_prec,0.8428571428571429,0.9523809523809523,0.5714285714285714
1982,495,RF,0.7698412698412699,0.8387096774193549,0.7428571428571429
1983,495,Dummy,0.5793650793650794,0.6153846153846154,0.6857142857142857
1984,496,SVC_rec,0.7444444444444445,0.6666666666666666,0.9714285714285714
1985,496,SVC_prec,0.846031746031746,0.88,0.6285714285714286
1986,496,RF,0.807936507936508,0.7941176470588235,0.7714285714285715
1987,496,Dummy,0.5095238095238096,0.6756756756756757,0.7142857142857143
1988,497,SVC_rec,0.7968253968253969,0.6470588235294118,0.9428571428571428
1989,497,SVC_prec,0.8206349206349206,0.9230769230769231,0.6857142857142857
1990,497,RF,0.8142857142857144,0.8787878787878788,0.8285714285714286
1991,497,Dummy,0.5214285714285714,0.6285714285714286,0.6285714285714286
1992,498,SVC_rec,0.7428571428571429,0.6538461538461539,0.9714285714285714
1993,498,SVC_prec,0.7523809523809523,0.8636363636363636,0.5428571428571428
1994,498,RF,0.7698412698412698,0.8275862068965517,0.6857142857142857
1995,498,Dummy,0.5928571428571429,0.6129032258064516,0.5428571428571428
1996,499,SVC_rec,0.807936507936508,0.66,0.9428571428571428
1997,499,SVC_prec,0.8650793650793651,0.9615384615384616,0.7142857142857143
1998,499,RF,0.8095238095238095,0.8125,0.7428571428571429
1999,499,Dummy,0.3682539682539682,0.6388888888888888,0.6571428571428571
2000,500,SVC_rec,0.7222222222222222,0.6666666666666666,0.9714285714285714
2001,500,SVC_prec,0.753968253968254,0.8333333333333334,0.5714285714285714
2002,500,RF,0.7555555555555555,0.8108108108108109,0.8571428571428571
2003,500,Dummy,0.5230158730158729,0.7931034482758621,0.6571428571428571
2004,501,SVC_rec,0.7444444444444445,0.660377358490566,1.0
2005,501,SVC_prec,0.807936507936508,0.8214285714285714,0.6571428571428571
2006,501,RF,0.7746031746031746,0.8055555555555556,0.8285714285714286
2007,501,Dummy,0.5380952380952382,0.6666666666666666,0.6857142857142857
2008,502,SVC_rec,0.738095238095238,0.68,0.9714285714285714
2009,502,SVC_prec,0.8555555555555555,0.92,0.6571428571428571
2010,502,RF,0.8396825396825397,0.8055555555555556,0.8285714285714286
2011,502,Dummy,0.46825396825396826,0.6774193548387096,0.6
2012,503,SVC_rec,0.7999999999999999,0.68,0.9714285714285714
2013,503,SVC_prec,0.8634920634920635,0.8928571428571429,0.7142857142857143
2014,503,RF,0.8365079365079365,0.8484848484848485,0.8
2015,503,Dummy,0.4928571428571429,0.65625,0.6
2016,504,SVC_rec,0.834920634920635,0.6666666666666666,0.9714285714285714
2017,504,SVC_prec,0.9047619047619048,0.9565217391304348,0.6285714285714286
2018,504,RF,0.8603174603174604,0.8620689655172413,0.7142857142857143
2019,504,Dummy,0.42380952380952386,0.6470588235294118,0.6285714285714286
2020,505,SVC_rec,0.8222222222222223,0.6538461538461539,0.9714285714285714
2021,505,SVC_prec,0.9063492063492065,1.0,0.7714285714285715
2022,505,RF,0.9015873015873016,0.8333333333333334,0.8571428571428571
2023,505,Dummy,0.5658730158730159,0.7222222222222222,0.7428571428571429
2024,506,SVC_rec,0.6777777777777778,0.6538461538461539,0.9714285714285714
2025,506,SVC_prec,0.6952380952380952,0.8260869565217391,0.5428571428571428
2026,506,RF,0.6904761904761905,0.7142857142857143,0.5714285714285714
2027,506,Dummy,0.4531746031746032,0.6944444444444444,0.7142857142857143
2028,507,SVC_rec,0.8238095238095239,0.6730769230769231,1.0
2029,507,SVC_prec,0.8507936507936508,0.9130434782608695,0.6
2030,507,RF,0.8619047619047618,0.8888888888888888,0.6857142857142857
2031,507,Dummy,0.538888888888889,0.7058823529411765,0.6857142857142857
2032,508,SVC_rec,0.7730158730158729,0.6538461538461539,0.9714285714285714
2033,508,SVC_prec,0.819047619047619,0.8928571428571429,0.7142857142857143
2034,508,RF,0.846031746031746,0.8709677419354839,0.7714285714285715
2035,508,Dummy,0.5785714285714285,0.6060606060606061,0.5714285714285714
2036,509,SVC_rec,0.8666666666666666,0.6862745098039216,1.0
2037,509,SVC_prec,0.8682539682539683,0.96,0.6857142857142857
2038,509,RF,0.9079365079365079,0.8529411764705882,0.8285714285714286
2039,509,Dummy,0.5095238095238096,0.6756756756756757,0.7142857142857143
2040,510,SVC_rec,0.846031746031746,0.6538461538461539,0.9714285714285714
2041,510,SVC_prec,0.8603174603174603,0.92,0.6571428571428571
2042,510,RF,0.8777777777777778,0.9117647058823529,0.8857142857142857
2043,510,Dummy,0.46587301587301577,0.5483870967741935,0.4857142857142857
2044,511,SVC_rec,0.8571428571428571,0.6730769230769231,1.0
2045,511,SVC_prec,0.8714285714285714,0.92,0.6571428571428571
2046,511,RF,0.8539682539682539,0.90625,0.8285714285714286
2047,511,Dummy,0.6063492063492063,0.7428571428571429,0.7428571428571429
2048,512,SVC_rec,0.7253968253968255,0.66,0.9428571428571428
2049,512,SVC_prec,0.7904761904761906,0.84,0.6
2050,512,RF,0.7222222222222222,0.7428571428571429,0.7428571428571429
2051,512,Dummy,0.44047619047619047,0.7352941176470589,0.7142857142857143
2052,513,SVC_rec,0.7761904761904763,0.673469387755102,0.9428571428571428
2053,513,SVC_prec,0.8428571428571429,0.9583333333333334,0.6571428571428571
2054,513,RF,0.8301587301587302,0.7368421052631579,0.8
2055,513,Dummy,0.4531746031746032,0.6176470588235294,0.6
2056,514,SVC_rec,0.7730158730158729,0.6666666666666666,0.9142857142857143
2057,514,SVC_prec,0.8174603174603174,0.875,0.6
2058,514,RF,0.7571428571428571,0.8709677419354839,0.7714285714285715
2059,514,Dummy,0.5507936507936508,0.65625,0.6
2060,515,SVC_rec,0.7904761904761906,0.6730769230769231,1.0
2061,515,SVC_prec,0.8968253968253969,0.9310344827586207,0.7714285714285715
2062,515,RF,0.8904761904761905,0.775,0.8857142857142857
2063,515,Dummy,0.5103174603174603,0.6944444444444444,0.7142857142857143
2064,516,SVC_rec,0.7603174603174603,0.68,0.9714285714285714
2065,516,SVC_prec,0.8222222222222223,0.88,0.6285714285714286
2066,516,RF,0.8095238095238095,0.8529411764705882,0.8285714285714286
2067,516,Dummy,0.5492063492063491,0.6666666666666666,0.6285714285714286
2068,517,SVC_rec,0.8301587301587301,0.6538461538461539,0.9714285714285714
2069,517,SVC_prec,0.8873015873015873,0.9655172413793104,0.8
2070,517,RF,0.9031746031746032,0.8108108108108109,0.8571428571428571
2071,517,Dummy,0.396031746031746,0.6756756756756757,0.7142857142857143
2072,518,SVC_rec,0.7857142857142857,0.6730769230769231,1.0
2073,518,SVC_prec,0.834920634920635,0.8846153846153846,0.6571428571428571
2074,518,RF,0.8253968253968255,0.8787878787878788,0.8285714285714286
2075,518,Dummy,0.5515873015873016,0.6944444444444444,0.7142857142857143
2076,519,SVC_rec,0.8460317460317461,0.673469387755102,0.9428571428571428
2077,519,SVC_prec,0.8507936507936509,0.9565217391304348,0.6285714285714286
2078,519,RF,0.8460317460317459,0.8285714285714286,0.8285714285714286
2079,519,Dummy,0.5658730158730159,0.6785714285714286,0.5428571428571428
2080,520,SVC_rec,0.7761904761904762,0.6538461538461539,0.9714285714285714
2081,520,SVC_prec,0.7714285714285712,0.9,0.5142857142857142
2082,520,RF,0.8047619047619048,0.8275862068965517,0.6857142857142857
2083,520,Dummy,0.6484126984126984,0.6060606060606061,0.5714285714285714
2084,521,SVC_rec,0.773015873015873,0.6470588235294118,0.9428571428571428
2085,521,SVC_prec,0.853968253968254,0.9545454545454546,0.6
2086,521,RF,0.7904761904761906,0.8181818181818182,0.7714285714285715
2087,521,Dummy,0.4801587301587301,0.6571428571428571,0.6571428571428571
2088,522,SVC_rec,0.7984126984126985,0.66,0.9428571428571428
2089,522,SVC_prec,0.8333333333333333,0.9565217391304348,0.6285714285714286
2090,522,RF,0.8698412698412699,0.875,0.8
2091,522,Dummy,0.5928571428571429,0.7073170731707317,0.8285714285714286
2092,523,SVC_rec,0.7968253968253969,0.673469387755102,0.9428571428571428
2093,523,SVC_prec,0.8555555555555555,0.9259259259259259,0.7142857142857143
2094,523,RF,0.8507936507936508,0.8787878787878788,0.8285714285714286
2095,523,Dummy,0.5793650793650794,0.7272727272727273,0.6857142857142857
2096,524,SVC_rec,0.8412698412698413,0.68,0.9714285714285714
2097,524,SVC_prec,0.8253968253968254,0.9090909090909091,0.5714285714285714
2098,524,RF,0.8301587301587301,0.8125,0.7428571428571429
2099,524,Dummy,0.4825396825396826,0.5625,0.5142857142857142
2100,525,SVC_rec,0.7666666666666667,0.6530612244897959,0.9142857142857143
2101,525,SVC_prec,0.8158730158730159,0.9259259259259259,0.7142857142857143
2102,525,RF,0.7841269841269842,0.8235294117647058,0.8
2103,525,Dummy,0.4388888888888889,0.6551724137931034,0.5428571428571428
2104,526,SVC_rec,0.8571428571428571,0.6862745098039216,1.0
2105,526,SVC_prec,0.8904761904761905,0.9285714285714286,0.7428571428571429
2106,526,RF,0.865079365079365,0.7777777777777778,0.8
2107,526,Dummy,0.5103174603174603,0.696969696969697,0.6571428571428571
2108,527,SVC_rec,0.7634920634920636,0.660377358490566,1.0
2109,527,SVC_prec,0.9571428571428572,1.0,0.6285714285714286
2110,527,RF,0.8825396825396826,0.84375,0.7714285714285715
2111,527,Dummy,0.4801587301587301,0.5945945945945946,0.6285714285714286
2112,528,SVC_rec,0.9047619047619048,0.6730769230769231,1.0
2113,528,SVC_prec,0.9603174603174602,0.9354838709677419,0.8285714285714286
2114,528,RF,0.9412698412698413,0.9117647058823529,0.8857142857142857
2115,528,Dummy,0.5095238095238096,0.64,0.45714285714285713
2116,529,SVC_rec,0.8920634920634921,0.6730769230769231,1.0
2117,529,SVC_prec,0.9380952380952381,0.9310344827586207,0.7714285714285715
2118,529,RF,0.9031746031746032,0.8823529411764706,0.8571428571428571
2119,529,Dummy,0.4380952380952381,0.6363636363636364,0.6
2120,530,SVC_rec,0.7936507936507937,0.6666666666666666,0.9714285714285714
2121,530,SVC_prec,0.9015873015873016,0.9230769230769231,0.6857142857142857
2122,530,RF,0.8857142857142857,0.9166666666666666,0.9428571428571428
2123,530,Dummy,0.4103174603174603,0.7333333333333333,0.6285714285714286
2124,531,SVC_rec,0.8984126984126984,0.6862745098039216,1.0
2125,531,SVC_prec,0.8476190476190476,1.0,0.5428571428571428
2126,531,RF,0.9015873015873015,0.8461538461538461,0.6285714285714286
2127,531,Dummy,0.48174603174603176,0.6857142857142857,0.6857142857142857
2128,532,SVC_rec,0.8746031746031746,0.6470588235294118,0.9428571428571428
2129,532,SVC_prec,0.9047619047619049,1.0,0.7142857142857143
2130,532,RF,0.8873015873015874,0.9090909090909091,0.8571428571428571
2131,532,Dummy,0.5246031746031746,0.7096774193548387,0.6285714285714286
2132,533,SVC_rec,0.7412698412698414,0.6470588235294118,0.9428571428571428
2133,533,SVC_prec,0.792063492063492,0.9,0.5142857142857142
2134,533,RF,0.7873015873015874,0.7837837837837838,0.8285714285714286
2135,533,Dummy,0.5507936507936508,0.6756756756756757,0.7142857142857143
2136,534,SVC_rec,0.7523809523809524,0.6666666666666666,0.9714285714285714
2137,534,SVC_prec,0.7396825396825396,0.8214285714285714,0.6571428571428571
2138,534,RF,0.7603174603174603,0.8181818181818182,0.7714285714285715
2139,534,Dummy,0.4531746031746032,0.5294117647058824,0.5142857142857142
2140,535,SVC_rec,0.8523809523809524,0.6730769230769231,1.0
2141,535,SVC_prec,0.8650793650793651,0.9230769230769231,0.6857142857142857
2142,535,RF,0.8746031746031747,0.8055555555555556,0.8285714285714286
2143,535,Dummy,0.5380952380952382,0.6486486486486487,0.6857142857142857
2144,536,SVC_rec,0.8238095238095238,0.660377358490566,1.0
2145,536,SVC_prec,0.8714285714285714,0.9166666666666666,0.6285714285714286
2146,536,RF,0.8444444444444444,0.8529411764705882,0.8285714285714286
2147,536,Dummy,0.49603174603174605,0.6774193548387096,0.6
2148,537,SVC_rec,0.773015873015873,0.6862745098039216,1.0
2149,537,SVC_prec,0.8968253968253969,0.9166666666666666,0.6285714285714286
2150,537,RF,0.8269841269841269,0.8484848484848485,0.8
2151,537,Dummy,0.5785714285714285,0.6060606060606061,0.5714285714285714
2152,538,SVC_rec,0.7126984126984126,0.6382978723404256,0.8571428571428571
2153,538,SVC_prec,0.7619047619047619,0.9047619047619048,0.5428571428571428
2154,538,RF,0.788888888888889,0.8666666666666667,0.7428571428571429
2155,538,Dummy,0.6492063492063492,0.6857142857142857,0.6857142857142857
2156,539,SVC_rec,0.807936507936508,0.6666666666666666,0.9714285714285714
2157,539,SVC_prec,0.8365079365079365,0.9,0.7714285714285715
2158,539,RF,0.8428571428571429,0.8378378378378378,0.8857142857142857
2159,539,Dummy,0.5928571428571429,0.696969696969697,0.6571428571428571
2160,540,SVC_rec,0.8031746031746032,0.660377358490566,1.0
2161,540,SVC_prec,0.8777777777777778,0.9259259259259259,0.7142857142857143
2162,540,RF,0.8095238095238095,0.7714285714285715,0.7714285714285715
2163,540,Dummy,0.4531746031746032,0.6571428571428571,0.6571428571428571
2164,541,SVC_rec,0.8492063492063492,0.6862745098039216,1.0
2165,541,SVC_prec,0.9365079365079364,0.9333333333333333,0.8
2166,541,RF,0.9126984126984127,0.9142857142857143,0.9142857142857143
2167,541,Dummy,0.5507936507936508,0.6571428571428571,0.6571428571428571
2168,542,SVC_rec,0.8428571428571429,0.6666666666666666,0.9714285714285714
2169,542,SVC_prec,0.9079365079365078,0.9310344827586207,0.7714285714285715
2170,542,RF,0.8523809523809525,0.8378378378378378,0.8857142857142857
2171,542,Dummy,0.46746031746031746,0.6666666666666666,0.6285714285714286
2172,543,SVC_rec,0.8444444444444446,0.6666666666666666,0.9714285714285714
2173,543,SVC_prec,0.9,0.9545454545454546,0.6
2174,543,RF,0.8809523809523808,0.875,0.8
2175,543,Dummy,0.5230158730158729,0.6470588235294118,0.6285714285714286
2176,544,SVC_rec,0.9047619047619048,0.6666666666666666,0.9714285714285714
2177,544,SVC_prec,0.9222222222222223,0.9583333333333334,0.6571428571428571
2178,544,RF,0.9079365079365078,0.9375,0.8571428571428571
2179,544,Dummy,0.5642857142857143,0.7222222222222222,0.7428571428571429
2180,545,SVC_rec,0.7984126984126985,0.6666666666666666,0.9714285714285714
2181,545,SVC_prec,0.8761904761904762,0.9166666666666666,0.6285714285714286
2182,545,RF,0.846031746031746,0.8125,0.7428571428571429
2183,545,Dummy,0.48174603174603176,0.6285714285714286,0.6285714285714286
2184,546,SVC_rec,0.7428571428571429,0.6862745098039216,1.0
2185,546,SVC_prec,0.8492063492063493,0.8928571428571429,0.7142857142857143
2186,546,RF,0.8301587301587301,0.7857142857142857,0.9428571428571428
2187,546,Dummy,0.5087301587301587,0.6285714285714286,0.6285714285714286
2188,547,SVC_rec,0.8,0.66,0.9428571428571428
2189,547,SVC_prec,0.8666666666666666,0.9565217391304348,0.6285714285714286
2190,547,RF,0.8634920634920634,0.8484848484848485,0.8
2191,547,Dummy,0.45396825396825397,0.631578947368421,0.6857142857142857
2192,548,SVC_rec,0.8238095238095238,0.6938775510204082,0.9714285714285714
2193,548,SVC_prec,0.8888888888888888,0.9259259259259259,0.7142857142857143
2194,548,RF,0.8603174603174604,0.8823529411764706,0.8571428571428571
2195,548,Dummy,0.2992063492063492,0.6666666666666666,0.6285714285714286
2196,549,SVC_rec,0.7158730158730159,0.6730769230769231,1.0
2197,549,SVC_prec,0.7619047619047619,0.8518518518518519,0.6571428571428571
2198,549,RF,0.7031746031746031,0.7428571428571429,0.7428571428571429
2199,549,Dummy,0.6063492063492063,0.71875,0.6571428571428571
2200,550,SVC_rec,0.8095238095238095,0.6530612244897959,0.9142857142857143
2201,550,SVC_prec,0.8523809523809525,0.9642857142857143,0.7714285714285715
2202,550,RF,0.838095238095238,0.7837837837837838,0.8285714285714286
2203,550,Dummy,0.5380952380952382,0.6470588235294118,0.6285714285714286
2204,551,SVC_rec,0.8206349206349206,0.6538461538461539,0.9714285714285714
2205,551,SVC_prec,0.8761904761904762,1.0,0.6571428571428571
2206,551,RF,0.8650793650793651,0.8620689655172413,0.7142857142857143
2207,551,Dummy,0.49523809523809526,0.6052631578947368,0.6571428571428571
2208,552,SVC_rec,0.8047619047619048,0.6666666666666666,0.9714285714285714
2209,552,SVC_prec,0.8587301587301588,0.9629629629629629,0.7428571428571429
2210,552,RF,0.8571428571428571,0.8787878787878788,0.8285714285714286
2211,552,Dummy,0.4801587301587301,0.6666666666666666,0.6285714285714286
2212,553,SVC_rec,0.8253968253968254,0.6666666666666666,0.9714285714285714
2213,553,SVC_prec,0.8793650793650793,0.90625,0.8285714285714286
2214,553,RF,0.8365079365079364,0.8205128205128205,0.9142857142857143
2215,553,Dummy,0.4396825396825397,0.7058823529411765,0.6857142857142857
2216,554,SVC_rec,0.8396825396825397,0.6730769230769231,1.0
2217,554,SVC_prec,0.9253968253968254,0.9117647058823529,0.8857142857142857
2218,554,RF,0.9142857142857143,0.8095238095238095,0.9714285714285714
2219,554,Dummy,0.4523809523809524,0.7027027027027027,0.7428571428571429
2220,555,SVC_rec,0.7587301587301588,0.6730769230769231,1.0
2221,555,SVC_prec,0.7857142857142858,0.8846153846153846,0.6571428571428571
2222,555,RF,0.8111111111111111,0.7837837837837838,0.8285714285714286
2223,555,Dummy,0.3976190476190476,0.7096774193548387,0.6285714285714286
2224,556,SVC_rec,0.807936507936508,0.6538461538461539,0.9714285714285714
2225,556,SVC_prec,0.8507936507936508,0.896551724137931,0.7428571428571429
2226,556,RF,0.8317460317460317,0.8484848484848485,0.8
2227,556,Dummy,0.5230158730158729,0.7352941176470589,0.7142857142857143
2228,557,SVC_rec,0.7333333333333334,0.660377358490566,1.0
2229,557,SVC_prec,0.8555555555555556,0.9285714285714286,0.7428571428571429
2230,557,RF,0.8603174603174604,0.8333333333333334,0.7142857142857143
2231,557,Dummy,0.4666666666666667,0.6666666666666666,0.6285714285714286
2232,558,SVC_rec,0.8682539682539683,0.6538461538461539,0.9714285714285714
2233,558,SVC_prec,0.9031746031746033,1.0,0.7142857142857143
2234,558,RF,0.9365079365079365,0.90625,0.8285714285714286
2235,558,Dummy,0.4825396825396826,0.7142857142857143,0.8571428571428571
2236,559,SVC_rec,0.8666666666666667,0.660377358490566,1.0
2237,559,SVC_prec,0.8603174603174603,0.9259259259259259,0.7142857142857143
2238,559,RF,0.8841269841269841,0.8823529411764706,0.8571428571428571
2239,559,Dummy,0.4928571428571429,0.6410256410256411,0.7142857142857143
2240,560,SVC_rec,0.8396825396825397,0.6730769230769231,1.0
2241,560,SVC_prec,0.9126984126984127,0.896551724137931,0.7428571428571429
2242,560,RF,0.8746031746031746,0.8421052631578947,0.9142857142857143
2243,560,Dummy,0.6349206349206349,0.717948717948718,0.8
2244,561,SVC_rec,0.8111111111111111,0.6470588235294118,0.9428571428571428
2245,561,SVC_prec,0.8841269841269841,0.96,0.6857142857142857
2246,561,RF,0.8285714285714285,0.8529411764705882,0.8285714285714286
2247,561,Dummy,0.5952380952380953,0.7142857142857143,0.7142857142857143
2248,562,SVC_rec,0.8603174603174603,0.7,1.0
2249,562,SVC_prec,0.9206349206349206,0.9629629629629629,0.7428571428571429
2250,562,RF,0.9126984126984127,0.90625,0.8285714285714286
2251,562,Dummy,0.5095238095238096,0.7222222222222222,0.7428571428571429
2252,563,SVC_rec,0.7746031746031746,0.68,0.9714285714285714
2253,563,SVC_prec,0.8968253968253969,0.9615384615384616,0.7142857142857143
2254,563,RF,0.8571428571428571,0.8529411764705882,0.8285714285714286
2255,563,Dummy,0.39841269841269844,0.65,0.7428571428571429
2256,564,SVC_rec,0.8492063492063492,0.6538461538461539,0.9714285714285714
2257,564,SVC_prec,0.8714285714285714,0.9615384615384616,0.7142857142857143
2258,564,RF,0.9047619047619048,0.8571428571428571,0.8571428571428571
2259,564,Dummy,0.4801587301587301,0.7368421052631579,0.8
2260,565,SVC_rec,0.7428571428571428,0.6538461538461539,0.9714285714285714
2261,565,SVC_prec,0.753968253968254,0.8076923076923077,0.6
2262,565,RF,0.753968253968254,0.7692307692307693,0.8571428571428571
2263,565,Dummy,0.4380952380952381,0.6842105263157895,0.7428571428571429
2264,566,SVC_rec,0.7746031746031746,0.6538461538461539,0.9714285714285714
2265,566,SVC_prec,0.788888888888889,0.8571428571428571,0.6857142857142857
2266,566,RF,0.8015873015873016,0.7777777777777778,0.8
2267,566,Dummy,0.4801587301587301,0.59375,0.5428571428571428
2268,567,SVC_rec,0.6952380952380953,0.64,0.9142857142857143
2269,567,SVC_prec,0.8126984126984127,0.9130434782608695,0.6
2270,567,RF,0.7873015873015875,0.875,0.8
2271,567,Dummy,0.4380952380952381,0.6285714285714286,0.6285714285714286
2272,568,SVC_rec,0.8396825396825397,0.6875,0.9428571428571428
2273,568,SVC_prec,0.880952380952381,0.9259259259259259,0.7142857142857143
2274,568,RF,0.8460317460317461,0.875,0.8
2275,568,Dummy,0.5523809523809524,0.5806451612903226,0.5142857142857142
2276,569,SVC_rec,0.8238095238095238,0.6862745098039216,1.0
2277,569,SVC_prec,0.9095238095238095,0.9583333333333334,0.6571428571428571
2278,569,RF,0.8825396825396825,0.8648648648648649,0.9142857142857143
2279,569,Dummy,0.5365079365079365,0.59375,0.5428571428571428
2280,570,SVC_rec,0.919047619047619,0.6730769230769231,1.0
2281,570,SVC_prec,0.8714285714285714,0.96,0.6857142857142857
2282,570,RF,0.9063492063492065,0.9310344827586207,0.7714285714285715
2283,570,Dummy,0.5515873015873016,0.6666666666666666,0.6285714285714286
2284,571,SVC_rec,0.8634920634920634,0.6808510638297872,0.9142857142857143
2285,571,SVC_prec,0.9047619047619048,0.9655172413793104,0.8
2286,571,RF,0.8682539682539682,0.9375,0.8571428571428571
2287,571,Dummy,0.42380952380952386,0.6666666666666666,0.6857142857142857
2288,572,SVC_rec,0.7507936507936508,0.6470588235294118,0.9428571428571428
2289,572,SVC_prec,0.7825396825396826,0.8571428571428571,0.6857142857142857
2290,572,RF,0.7904761904761904,0.8108108108108109,0.8571428571428571
2291,572,Dummy,0.5238095238095238,0.6470588235294118,0.6285714285714286
2292,573,SVC_rec,0.9047619047619048,0.68,0.9714285714285714
2293,573,SVC_prec,0.8793650793650793,1.0,0.6285714285714286
2294,573,RF,0.9174603174603175,1.0,0.7428571428571429
2295,573,Dummy,0.4388888888888889,0.7222222222222222,0.7428571428571429
2296,574,SVC_rec,0.8365079365079364,0.660377358490566,1.0
2297,574,SVC_prec,0.8365079365079365,0.8823529411764706,0.8571428571428571
2298,574,RF,0.8333333333333333,0.8421052631578947,0.9142857142857143
2299,574,Dummy,0.48174603174603176,0.6896551724137931,0.5714285714285714
2300,575,SVC_rec,0.7507936507936508,0.6538461538461539,0.9714285714285714
2301,575,SVC_prec,0.8206349206349207,0.9565217391304348,0.6285714285714286
2302,575,RF,0.7857142857142857,0.8125,0.7428571428571429
2303,575,Dummy,0.5365079365079365,0.5454545454545454,0.5142857142857142
2304,576,SVC_rec,0.7841269841269842,0.6730769230769231,1.0
2305,576,SVC_prec,0.9206349206349207,0.9583333333333334,0.6571428571428571
2306,576,RF,0.919047619047619,0.8571428571428571,0.8571428571428571
2307,576,Dummy,0.5103174603174603,0.675,0.7714285714285715
2308,577,SVC_rec,0.7587301587301587,0.660377358490566,1.0
2309,577,SVC_prec,0.8142857142857144,0.8620689655172413,0.7142857142857143
2310,577,RF,0.7841269841269842,0.8378378378378378,0.8857142857142857
2311,577,Dummy,0.42619047619047623,0.7058823529411765,0.6857142857142857
2312,578,SVC_rec,0.8126984126984127,0.673469387755102,0.9428571428571428
2313,578,SVC_prec,0.8555555555555555,0.9285714285714286,0.7428571428571429
2314,578,RF,0.8317460317460317,0.8387096774193549,0.7428571428571429
2315,578,Dummy,0.46825396825396826,0.6578947368421053,0.7142857142857143
2316,579,SVC_rec,0.846031746031746,0.6538461538461539,0.9714285714285714
2317,579,SVC_prec,0.8587301587301587,0.9310344827586207,0.7714285714285715
2318,579,RF,0.8412698412698413,0.8333333333333334,0.8571428571428571
2319,579,Dummy,0.6071428571428572,0.6,0.6
2320,580,SVC_rec,0.7952380952380952,0.64,0.9142857142857143
2321,580,SVC_prec,0.8507936507936507,0.96,0.6857142857142857
2322,580,RF,0.8333333333333334,0.9,0.7714285714285715
2323,580,Dummy,0.5087301587301587,0.6451612903225806,0.5714285714285714
2324,581,SVC_rec,0.8555555555555556,0.6730769230769231,1.0
2325,581,SVC_prec,0.8841269841269841,0.92,0.6571428571428571
2326,581,RF,0.8698412698412699,0.9032258064516129,0.8
2327,581,Dummy,0.5801587301587301,0.7,0.8
2328,582,SVC_rec,0.7444444444444445,0.660377358490566,1.0
2329,582,SVC_prec,0.826984126984127,0.8518518518518519,0.6571428571428571
2330,582,RF,0.8206349206349207,0.8571428571428571,0.8571428571428571
2331,582,Dummy,0.5801587301587301,0.6451612903225806,0.5714285714285714
2332,583,SVC_rec,0.7761904761904762,0.6470588235294118,0.9428571428571428
2333,583,SVC_prec,0.8,0.88,0.6285714285714286
2334,583,RF,0.8015873015873016,0.8461538461538461,0.6285714285714286
2335,583,Dummy,0.4111111111111111,0.6571428571428571,0.6571428571428571
2336,584,SVC_rec,0.6761904761904762,0.6730769230769231,1.0
2337,584,SVC_prec,0.7555555555555555,0.7941176470588235,0.7714285714285715
2338,584,RF,0.7428571428571429,0.7804878048780488,0.9142857142857143
2339,584,Dummy,0.5650793650793651,0.6285714285714286,0.6285714285714286
2340,585,SVC_rec,0.8317460317460317,0.68,0.9714285714285714
2341,585,SVC_prec,0.8412698412698413,0.95,0.5428571428571428
2342,585,RF,0.8444444444444446,0.8846153846153846,0.6571428571428571
2343,585,Dummy,0.5650793650793651,0.65,0.7428571428571429
2344,586,SVC_rec,0.792063492063492,0.6530612244897959,0.9142857142857143
2345,586,SVC_prec,0.8619047619047618,1.0,0.5714285714285714
2346,586,RF,0.8206349206349206,0.9629629629629629,0.7428571428571429
2347,586,Dummy,0.4396825396825397,0.7027027027027027,0.7428571428571429
