,AUC,Classifier,Depth,Iteration,Precision,Recall
4399,0.5380952380952382,Dummy,3,199,0.7058823529411765,0.6857142857142857
4400,0.834920634920635,RF_w,3,200,0.7777777777777778,0.8
4401,0.5515873015873016,Dummy,3,200,0.7142857142857143,0.7142857142857143
4402,0.7793650793650794,RF_w,3,201,0.7352941176470589,0.7142857142857143
4403,0.3976190476190476,Dummy,3,201,0.6756756756756757,0.7142857142857143
4404,0.8333333333333334,RF_w,3,202,0.8275862068965517,0.6857142857142857
4405,0.6198412698412699,Dummy,3,202,0.6,0.6857142857142857
4406,0.8142857142857143,RF_w,3,203,0.8666666666666667,0.7428571428571429
4407,0.46825396825396826,Dummy,3,203,0.6486486486486487,0.6857142857142857
4408,0.8015873015873015,RF_w,3,204,0.8108108108108109,0.8571428571428571
4409,0.4555555555555556,Dummy,3,204,0.675,0.7714285714285715
4410,0.7714285714285714,RF_w,3,205,0.7380952380952381,0.8857142857142857
4411,0.5658730158730159,Dummy,3,205,0.71875,0.6571428571428571
4412,0.7650793650793651,RF_w,3,206,0.7586206896551724,0.6285714285714286
4413,0.5222222222222223,Dummy,3,206,0.6333333333333333,0.5428571428571428
4414,0.8126984126984127,RF_w,3,207,0.8055555555555556,0.8285714285714286
4415,0.5380952380952382,Dummy,3,207,0.627906976744186,0.7714285714285715
4416,0.8253968253968254,RF_w,3,208,0.8333333333333334,0.7142857142857143
4417,0.6079365079365079,Dummy,3,208,0.6206896551724138,0.5142857142857142
4418,0.846031746031746,RF_w,3,209,0.8108108108108109,0.8571428571428571
4419,0.6214285714285714,Dummy,3,209,0.7027027027027027,0.7428571428571429
4420,0.8825396825396826,RF_w,3,210,0.8108108108108109,0.8571428571428571
4421,0.5238095238095238,Dummy,3,210,0.6666666666666666,0.6857142857142857
4422,0.9126984126984128,RF_w,3,211,0.8333333333333334,0.8571428571428571
4423,0.5095238095238096,Dummy,3,211,0.6,0.6
4424,0.8603174603174604,RF_w,3,212,0.8157894736842105,0.8857142857142857
4425,0.49603174603174605,Dummy,3,212,0.6410256410256411,0.7142857142857143
4426,0.8412698412698413,RF_w,3,213,0.8181818181818182,0.7714285714285715
4427,0.44047619047619047,Dummy,3,213,0.6578947368421053,0.7142857142857143
4428,0.8873015873015873,RF_w,3,214,0.8,0.9142857142857143
4429,0.6071428571428572,Dummy,3,214,0.6333333333333333,0.5428571428571428
4430,0.8650793650793651,RF_w,3,215,0.8648648648648649,0.9142857142857143
4431,0.5650793650793651,Dummy,3,215,0.59375,0.5428571428571428
4432,0.8841269841269841,RF_w,3,216,0.8857142857142857,0.8857142857142857
4433,0.4253968253968254,Dummy,3,216,0.6923076923076923,0.7714285714285715
4434,0.8563492063492064,RF_w,3,217,0.8333333333333334,0.8571428571428571
4435,0.4253968253968254,Dummy,3,217,0.7,0.8
4436,0.9222222222222222,RF_w,3,218,0.868421052631579,0.9428571428571428
4437,0.4801587301587301,Dummy,3,218,0.6666666666666666,0.6857142857142857
4438,0.8857142857142857,RF_w,3,219,0.8611111111111112,0.8857142857142857
4439,0.5357142857142857,Dummy,3,219,0.6176470588235294,0.6
4440,0.8238095238095238,RF_w,3,220,0.7878787878787878,0.7428571428571429
4441,0.369047619047619,Dummy,3,220,0.7647058823529411,0.7428571428571429
4442,0.8936507936507937,RF_w,3,221,0.896551724137931,0.7428571428571429
4443,0.6222222222222222,Dummy,3,221,0.6410256410256411,0.7142857142857143
4444,0.7746031746031746,RF_w,3,222,0.8275862068965517,0.6857142857142857
4445,0.48095238095238096,Dummy,3,222,0.65625,0.6
4446,0.9349206349206349,RF_w,3,223,0.9032258064516129,0.8
4447,0.5238095238095238,Dummy,3,223,0.5882352941176471,0.5714285714285714
4448,0.7825396825396825,RF_w,3,224,0.8048780487804879,0.9428571428571428
4449,0.5507936507936508,Dummy,3,224,0.6857142857142857,0.6857142857142857
4450,0.8047619047619048,RF_w,3,225,0.7714285714285715,0.7714285714285715
4451,0.5944444444444444,Dummy,3,225,0.7352941176470589,0.7142857142857143
4452,0.773015873015873,RF_w,3,226,0.7857142857142857,0.6285714285714286
4453,0.55,Dummy,3,226,0.6571428571428571,0.6571428571428571
4454,0.8444444444444444,RF_w,3,227,0.8378378378378378,0.8857142857142857
4455,0.6079365079365079,Dummy,3,227,0.6829268292682927,0.8
4456,0.8587301587301588,RF_w,3,228,0.8484848484848485,0.8
4457,0.5380952380952382,Dummy,3,228,0.6363636363636364,0.6
4458,0.8444444444444444,RF_w,3,229,0.8571428571428571,0.8571428571428571
4459,0.5365079365079365,Dummy,3,229,0.6363636363636364,0.6
4460,0.761904761904762,RF_w,3,230,0.8,0.6857142857142857
4461,0.4380952380952381,Dummy,3,230,0.6774193548387096,0.6
4462,0.8095238095238095,RF_w,3,231,0.7567567567567568,0.8
4463,0.4825396825396826,Dummy,3,231,0.625,0.5714285714285714
4464,0.8380952380952381,RF_w,3,232,0.7560975609756098,0.8857142857142857
4465,0.3817460317460317,Dummy,3,232,0.5806451612903226,0.5142857142857142
4466,0.9253968253968254,RF_w,3,233,0.8888888888888888,0.9142857142857143
4467,0.6063492063492063,Dummy,3,233,0.5757575757575758,0.5428571428571428
4468,0.8825396825396825,RF_w,3,234,0.8620689655172413,0.7142857142857143
4469,0.6214285714285714,Dummy,3,234,0.7352941176470589,0.7142857142857143
4470,0.9031746031746032,RF_w,3,235,0.8888888888888888,0.9142857142857143
4471,0.5793650793650794,Dummy,3,235,0.7096774193548387,0.6285714285714286
4472,0.7555555555555556,RF_w,3,236,0.7567567567567568,0.8
4473,0.5087301587301587,Dummy,3,236,0.631578947368421,0.6857142857142857
4474,0.9206349206349206,RF_w,3,237,0.84375,0.7714285714285715
4475,0.49523809523809526,Dummy,3,237,0.65,0.7428571428571429
4476,0.8666666666666667,RF_w,3,238,0.825,0.9428571428571428
4477,0.3277777777777778,Dummy,3,238,0.6944444444444444,0.7142857142857143
4478,0.9174603174603174,RF_w,3,239,0.8928571428571429,0.7142857142857143
4479,0.5246031746031746,Dummy,3,239,0.696969696969697,0.6571428571428571
4480,0.8666666666666667,RF_w,3,240,0.8157894736842105,0.8857142857142857
4481,0.49603174603174605,Dummy,3,240,0.6896551724137931,0.5714285714285714
4482,0.9047619047619048,RF_w,3,241,0.8709677419354839,0.7714285714285715
4483,0.4523809523809524,Dummy,3,241,0.6538461538461539,0.4857142857142857
4484,0.8380952380952381,RF_w,3,242,0.7777777777777778,1.0
4485,0.42380952380952386,Dummy,3,242,0.6578947368421053,0.7142857142857143
4486,0.7380952380952381,RF_w,3,243,0.8064516129032258,0.7142857142857143
4487,0.3968253968253968,Dummy,3,243,0.6756756756756757,0.7142857142857143
4488,0.8222222222222222,RF_w,3,244,0.8055555555555556,0.8285714285714286
4489,0.4531746031746032,Dummy,3,244,0.6571428571428571,0.6571428571428571
4490,0.892063492063492,RF_w,3,245,0.8666666666666667,0.7428571428571429
4491,0.5373015873015873,Dummy,3,245,0.71875,0.6571428571428571
4492,0.8761904761904763,RF_w,3,246,0.8285714285714286,0.8285714285714286
4493,0.49444444444444446,Dummy,3,246,0.7058823529411765,0.6857142857142857
4494,0.8126984126984127,RF_w,3,247,0.7837837837837838,0.8285714285714286
4495,0.5079365079365079,Dummy,3,247,0.6333333333333333,0.5428571428571428
4496,0.8761904761904762,RF_w,3,248,0.8918918918918919,0.9428571428571428
4497,0.49523809523809526,Dummy,3,248,0.6470588235294118,0.6285714285714286
4498,0.8142857142857143,RF_w,3,249,0.8285714285714286,0.8285714285714286
4499,0.5936507936507937,Dummy,3,249,0.7142857142857143,0.7142857142857143
4500,0.9174603174603174,RF_w,3,250,0.8421052631578947,0.9142857142857143
4501,0.4388888888888889,Dummy,3,250,0.6388888888888888,0.6571428571428571
4502,0.8492063492063492,RF_w,3,251,0.8484848484848485,0.8
4503,0.5087301587301587,Dummy,3,251,0.6129032258064516,0.5428571428571428
4504,0.7507936507936509,RF_w,3,252,0.7837837837837838,0.8285714285714286
4505,0.46587301587301577,Dummy,3,252,0.6666666666666666,0.6857142857142857
4506,0.8396825396825396,RF_w,3,253,0.8571428571428571,0.8571428571428571
4507,0.5515873015873016,Dummy,3,253,0.6857142857142857,0.6857142857142857
4508,0.838095238095238,RF_w,3,254,0.8285714285714286,0.8285714285714286
4509,0.5928571428571429,Dummy,3,254,0.7142857142857143,0.7142857142857143
4510,0.9238095238095239,RF_w,3,255,0.8787878787878788,0.8285714285714286
4511,0.4388888888888889,Dummy,3,255,0.631578947368421,0.6857142857142857
4512,0.8619047619047618,RF_w,3,256,0.7941176470588235,0.7714285714285715
4513,0.48174603174603176,Dummy,3,256,0.6904761904761905,0.8285714285714286
4514,0.8873015873015873,RF_w,3,257,0.8157894736842105,0.8857142857142857
4515,0.3841269841269841,Dummy,3,257,0.6842105263157895,0.7428571428571429
4516,0.7825396825396825,RF_w,3,258,0.8055555555555556,0.8285714285714286
4517,0.5238095238095238,Dummy,3,258,0.7105263157894737,0.7714285714285715
4518,0.8412698412698413,RF_w,3,259,0.8333333333333334,0.8571428571428571
4519,0.49365079365079356,Dummy,3,259,0.625,0.5714285714285714
4520,0.8412698412698413,RF_w,3,260,0.7428571428571429,0.7428571428571429
4521,0.48174603174603176,Dummy,3,260,0.5833333333333334,0.6
4522,0.8317460317460318,RF_w,3,261,0.7941176470588235,0.7714285714285715
4523,0.45396825396825397,Dummy,3,261,0.5757575757575758,0.5428571428571428
4524,0.9079365079365079,RF_w,3,262,0.875,0.8
4525,0.5357142857142857,Dummy,3,262,0.696969696969697,0.6571428571428571
4526,0.8476190476190477,RF_w,3,263,0.9310344827586207,0.7714285714285715
4527,0.49523809523809526,Dummy,3,263,0.6486486486486487,0.6857142857142857
4528,0.807936507936508,RF_w,3,264,0.7631578947368421,0.8285714285714286
4529,0.538888888888889,Dummy,3,264,0.6764705882352942,0.6571428571428571
4530,0.76984126984127,RF_w,3,265,0.8125,0.7428571428571429
4531,0.538888888888889,Dummy,3,265,0.6666666666666666,0.8
4532,0.8746031746031746,RF_w,3,266,0.8484848484848485,0.8
4533,0.49603174603174605,Dummy,3,266,0.7027027027027027,0.7428571428571429
4534,0.8317460317460318,RF_w,3,267,0.7941176470588235,0.7714285714285715
4535,0.6476190476190476,Dummy,3,267,0.6216216216216216,0.6571428571428571
4536,0.8285714285714286,RF_w,3,268,0.8,0.8
4537,0.426984126984127,Dummy,3,268,0.6285714285714286,0.6285714285714286
4538,0.8634920634920636,RF_w,3,269,0.8181818181818182,0.7714285714285715
4539,0.5087301587301587,Dummy,3,269,0.7142857142857143,0.7142857142857143
4540,0.8253968253968254,RF_w,3,270,0.8928571428571429,0.7142857142857143
4541,0.48174603174603176,Dummy,3,270,0.6944444444444444,0.7142857142857143
4542,0.773015873015873,RF_w,3,271,0.7714285714285715,0.7714285714285715
4543,0.45396825396825397,Dummy,3,271,0.6774193548387096,0.6
4544,0.7873015873015873,RF_w,3,272,0.7714285714285715,0.7714285714285715
4545,0.5103174603174603,Dummy,3,272,0.7567567567567568,0.8
4546,0.9365079365079365,RF_w,3,273,0.9142857142857143,0.9142857142857143
4547,0.5650793650793651,Dummy,3,273,0.631578947368421,0.6857142857142857
4548,0.926984126984127,RF_w,3,274,0.8048780487804879,0.9428571428571428
4549,0.48095238095238096,Dummy,3,274,0.6052631578947368,0.6571428571428571
4550,0.8174603174603174,RF_w,3,275,0.8484848484848485,0.8
4551,0.48174603174603176,Dummy,3,275,0.696969696969697,0.6571428571428571
4552,0.8682539682539683,RF_w,3,276,0.8055555555555556,0.8285714285714286
4553,0.5087301587301587,Dummy,3,276,0.7058823529411765,0.6857142857142857
4554,0.7793650793650793,RF_w,3,277,0.8387096774193549,0.7428571428571429
4555,0.4523809523809524,Dummy,3,277,0.7419354838709677,0.6571428571428571
4556,0.8666666666666667,RF_w,3,278,0.8611111111111112,0.8857142857142857
4557,0.5238095238095238,Dummy,3,278,0.7142857142857143,0.5714285714285714
4558,0.8222222222222222,RF_w,3,279,0.8571428571428571,0.8571428571428571
4559,0.48095238095238096,Dummy,3,279,0.5806451612903226,0.5142857142857142
4560,0.8158730158730159,RF_w,3,280,0.7948717948717948,0.8857142857142857
4561,0.49603174603174605,Dummy,3,280,0.6538461538461539,0.4857142857142857
4562,0.9047619047619047,RF_w,3,281,0.8378378378378378,0.8857142857142857
4563,0.34047619047619043,Dummy,3,281,0.6571428571428571,0.6571428571428571
4564,0.853968253968254,RF_w,3,282,0.8181818181818182,0.7714285714285715
4565,0.6079365079365079,Dummy,3,282,0.6875,0.6285714285714286
4566,0.7968253968253969,RF_w,3,283,0.7692307692307693,0.8571428571428571
4567,0.4111111111111111,Dummy,3,283,0.71875,0.6571428571428571
4568,0.9269841269841269,RF_w,3,284,0.9,0.7714285714285715
4569,0.5103174603174603,Dummy,3,284,0.6571428571428571,0.6571428571428571
4570,0.6492063492063492,RF_w,3,285,0.7368421052631579,0.8
4571,0.6928571428571428,Dummy,3,285,0.6666666666666666,0.5142857142857142
4572,0.8126984126984127,RF_w,3,286,0.8108108108108109,0.8571428571428571
4573,0.4531746031746032,Dummy,3,286,0.7142857142857143,0.7142857142857143
4574,0.7634920634920636,RF_w,3,287,0.7714285714285715,0.7714285714285715
4575,0.5373015873015873,Dummy,3,287,0.65625,0.6
4576,0.7730158730158729,RF_w,3,288,0.7666666666666667,0.6571428571428571
4577,0.49682539682539684,Dummy,3,288,0.6944444444444444,0.7142857142857143
4578,0.6841269841269841,RF_w,3,289,0.7272727272727273,0.6857142857142857
4579,0.4825396825396826,Dummy,3,289,0.6060606060606061,0.5714285714285714
4580,0.8857142857142857,RF_w,3,290,0.8857142857142857,0.8857142857142857
4581,0.4111111111111111,Dummy,3,290,0.6470588235294118,0.6285714285714286
4582,0.8888888888888888,RF_w,3,291,0.8529411764705882,0.8285714285714286
4583,0.5095238095238096,Dummy,3,291,0.6388888888888888,0.6571428571428571
4584,0.761904761904762,RF_w,3,292,0.7837837837837838,0.8285714285714286
4585,0.48333333333333334,Dummy,3,292,0.625,0.5714285714285714
4586,0.880952380952381,RF_w,3,293,0.8108108108108109,0.8571428571428571
4587,0.48174603174603176,Dummy,3,293,0.64,0.45714285714285713
4588,0.807936507936508,RF_w,3,294,0.8529411764705882,0.8285714285714286
4589,0.4523809523809524,Dummy,3,294,0.7878787878787878,0.7428571428571429
4590,0.7857142857142858,RF_w,3,295,0.7941176470588235,0.7714285714285715
4591,0.3841269841269841,Dummy,3,295,0.6944444444444444,0.7142857142857143
4592,0.8650793650793651,RF_w,3,296,0.8484848484848485,0.8
4593,0.3841269841269841,Dummy,3,296,0.6111111111111112,0.6285714285714286
4594,0.8111111111111111,RF_w,3,297,0.7777777777777778,0.8
4595,0.5380952380952382,Dummy,3,297,0.6764705882352942,0.6571428571428571
4596,0.8873015873015873,RF_w,3,298,0.9166666666666666,0.9428571428571428
4597,0.4523809523809524,Dummy,3,298,0.6857142857142857,0.6857142857142857
4598,0.8507936507936508,RF_w,3,299,0.8620689655172413,0.7142857142857143
4599,0.49682539682539684,Dummy,3,299,0.7222222222222222,0.7428571428571429
4600,0.8650793650793651,RF_w,3,300,0.7837837837837838,0.8285714285714286
4601,0.4246031746031746,Dummy,3,300,0.65625,0.6
4602,0.892063492063492,RF_w,3,301,0.8620689655172413,0.7142857142857143
4603,0.48095238095238096,Dummy,3,301,0.7,0.8
4604,0.7825396825396825,RF_w,3,302,0.8055555555555556,0.8285714285714286
4605,0.45476190476190476,Dummy,3,302,0.6470588235294118,0.6285714285714286
4606,0.8904761904761905,RF_w,3,303,0.8285714285714286,0.8285714285714286
4607,0.48174603174603176,Dummy,3,303,0.6363636363636364,0.6
4608,0.8460317460317459,RF_w,3,304,0.7567567567567568,0.8
4609,0.44047619047619047,Dummy,3,304,0.7352941176470589,0.7142857142857143
4610,0.8317460317460317,RF_w,3,305,0.7560975609756098,0.8857142857142857
4611,0.45079365079365075,Dummy,3,305,0.7272727272727273,0.6857142857142857
4612,0.8253968253968254,RF_w,3,306,0.7941176470588235,0.7714285714285715
4613,0.5222222222222223,Dummy,3,306,0.6923076923076923,0.7714285714285715
4614,0.846031746031746,RF_w,3,307,0.8181818181818182,0.7714285714285715
4615,0.5095238095238096,Dummy,3,307,0.6511627906976745,0.8
4616,0.8968253968253969,RF_w,3,308,0.875,0.8
4617,0.6484126984126984,Dummy,3,308,0.7142857142857143,0.7142857142857143
4618,0.7873015873015873,RF_w,3,309,0.8620689655172413,0.7142857142857143
4619,0.5095238095238096,Dummy,3,309,0.675,0.7714285714285715
4620,0.8936507936507936,RF_w,3,310,0.9090909090909091,0.8571428571428571
4621,0.6071428571428572,Dummy,3,310,0.8,0.6857142857142857
4622,0.846031746031746,RF_w,3,311,0.8205128205128205,0.9142857142857143
4623,0.4531746031746032,Dummy,3,311,0.6756756756756757,0.7142857142857143
4624,0.8761904761904762,RF_w,3,312,0.8787878787878788,0.8285714285714286
4625,0.5222222222222223,Dummy,3,312,0.6129032258064516,0.5428571428571428
4626,0.8603174603174604,RF_w,3,313,0.84375,0.7714285714285715
4627,0.49682539682539684,Dummy,3,313,0.6756756756756757,0.7142857142857143
4628,0.753968253968254,RF_w,3,314,0.7741935483870968,0.6857142857142857
4629,0.5634920634920635,Dummy,3,314,0.5714285714285714,0.5714285714285714
4630,0.7746031746031745,RF_w,3,315,0.7105263157894737,0.7714285714285715
4631,0.3682539682539682,Dummy,3,315,0.6486486486486487,0.6857142857142857
4632,0.8650793650793651,RF_w,3,316,0.8620689655172413,0.7142857142857143
4633,0.49682539682539684,Dummy,3,316,0.5666666666666667,0.4857142857142857
4634,0.9365079365079365,RF_w,3,317,0.8717948717948718,0.9714285714285714
4635,0.5079365079365079,Dummy,3,317,0.6388888888888888,0.6571428571428571
4636,0.8555555555555556,RF_w,3,318,0.8529411764705882,0.8285714285714286
4637,0.49444444444444446,Dummy,3,318,0.6666666666666666,0.6857142857142857
4638,0.8190476190476191,RF_w,3,319,0.8235294117647058,0.8
4639,0.5658730158730159,Dummy,3,319,0.6944444444444444,0.7142857142857143
4640,0.7761904761904762,RF_w,3,320,0.8529411764705882,0.8285714285714286
4641,0.5095238095238096,Dummy,3,320,0.71875,0.6571428571428571
4642,0.8428571428571429,RF_w,3,321,0.8157894736842105,0.8857142857142857
4643,0.5380952380952382,Dummy,3,321,0.6896551724137931,0.5714285714285714
4644,0.807936507936508,RF_w,3,322,0.8571428571428571,0.8571428571428571
4645,0.4650793650793651,Dummy,3,322,0.6666666666666666,0.7428571428571429
4646,0.8571428571428572,RF_w,3,323,0.8108108108108109,0.8571428571428571
4647,0.6357142857142857,Dummy,3,323,0.6944444444444444,0.7142857142857143
4648,0.9428571428571428,RF_w,3,324,0.9090909090909091,0.8571428571428571
4649,0.5095238095238096,Dummy,3,324,0.7419354838709677,0.6571428571428571
4650,0.8111111111111111,RF_w,3,325,0.8108108108108109,0.8571428571428571
4651,0.5944444444444444,Dummy,3,325,0.6756756756756757,0.7142857142857143
4652,0.8936507936507937,RF_w,3,326,0.8823529411764706,0.8571428571428571
4653,0.48174603174603176,Dummy,3,326,0.696969696969697,0.6571428571428571
4654,0.8396825396825397,RF_w,3,327,0.8387096774193549,0.7428571428571429
4655,0.4666666666666667,Dummy,3,327,0.6842105263157895,0.7428571428571429
4656,0.784126984126984,RF_w,3,328,0.7878787878787878,0.7428571428571429
4657,0.4388888888888889,Dummy,3,328,0.7073170731707317,0.8285714285714286
4658,0.8523809523809524,RF_w,3,329,0.8387096774193549,0.7428571428571429
4659,0.5928571428571429,Dummy,3,329,0.6764705882352942,0.6571428571428571
4660,0.9174603174603174,RF_w,3,330,0.8823529411764706,0.8571428571428571
4661,0.5523809523809524,Dummy,3,330,0.6666666666666666,0.7428571428571429
4662,0.8253968253968255,RF_w,3,331,0.8275862068965517,0.6857142857142857
4663,0.538888888888889,Dummy,3,331,0.6571428571428571,0.6571428571428571
4664,0.8111111111111111,RF_w,3,332,0.7804878048780488,0.9142857142857143
4665,0.4253968253968254,Dummy,3,332,0.7647058823529411,0.7428571428571429
4666,0.9047619047619048,RF_w,3,333,0.9090909090909091,0.8571428571428571
4667,0.5801587301587301,Dummy,3,333,0.7,0.6
4668,0.7492063492063492,RF_w,3,334,0.7575757575757576,0.7142857142857143
4669,0.4666666666666667,Dummy,3,334,0.7241379310344828,0.6
4670,0.8857142857142857,RF_w,3,335,0.8387096774193549,0.7428571428571429
4671,0.4246031746031746,Dummy,3,335,0.6470588235294118,0.6285714285714286
4672,0.8095238095238095,RF_w,3,336,0.8666666666666667,0.7428571428571429
4673,0.5373015873015873,Dummy,3,336,0.7027027027027027,0.7428571428571429
4674,0.861904761904762,RF_w,3,337,0.7941176470588235,0.7714285714285715
4675,0.538888888888889,Dummy,3,337,0.6410256410256411,0.7142857142857143
4676,0.8698412698412699,RF_w,3,338,0.8387096774193549,0.7428571428571429
4677,0.5515873015873016,Dummy,3,338,0.6666666666666666,0.6285714285714286
4678,0.8777777777777778,RF_w,3,339,0.9090909090909091,0.8571428571428571
4679,0.4666666666666667,Dummy,3,339,0.5882352941176471,0.5714285714285714
4680,0.8373015873015873,RF_w,3,340,0.7631578947368421,0.8285714285714286
4681,0.4119047619047619,Dummy,3,340,0.7142857142857143,0.7142857142857143
4682,0.8507936507936508,RF_w,3,341,0.8571428571428571,0.8571428571428571
4683,0.5785714285714285,Dummy,3,341,0.6578947368421053,0.7142857142857143
4684,0.8936507936507937,RF_w,3,342,0.896551724137931,0.7428571428571429
4685,0.5809523809523811,Dummy,3,342,0.6486486486486487,0.6857142857142857
4686,0.8507936507936508,RF_w,3,343,0.8157894736842105,0.8857142857142857
4687,0.6912698412698414,Dummy,3,343,0.6071428571428571,0.4857142857142857
4688,0.8126984126984127,RF_w,3,344,0.8055555555555556,0.8285714285714286
4689,0.48174603174603176,Dummy,3,344,0.65625,0.6
4690,0.8142857142857143,RF_w,3,345,0.7714285714285715,0.7714285714285715
4691,0.31190476190476185,Dummy,3,345,0.6,0.6857142857142857
4692,0.8634920634920635,RF_w,3,346,0.8611111111111112,0.8857142857142857
4693,0.4380952380952381,Dummy,3,346,0.625,0.7142857142857143
4694,0.846031746031746,RF_w,3,347,0.8387096774193549,0.7428571428571429
4695,0.4666666666666667,Dummy,3,347,0.6176470588235294,0.6
4696,0.8111111111111111,RF_w,3,348,0.8064516129032258,0.7142857142857143
4697,0.6626984126984128,Dummy,3,348,0.6388888888888888,0.6571428571428571
4698,0.8634920634920635,RF_w,3,349,0.8620689655172413,0.7142857142857143
4699,0.48095238095238096,Dummy,3,349,0.7058823529411765,0.6857142857142857
4700,0.834920634920635,RF_w,3,350,0.8285714285714286,0.8285714285714286
4701,0.4825396825396826,Dummy,3,350,0.717948717948718,0.8
4702,0.9142857142857143,RF_w,3,351,0.8823529411764706,0.8571428571428571
4703,0.4380952380952381,Dummy,3,351,0.6285714285714286,0.6285714285714286
4704,0.780952380952381,RF_w,3,352,0.8285714285714286,0.8285714285714286
4705,0.42380952380952386,Dummy,3,352,0.696969696969697,0.6571428571428571
4706,0.9174603174603175,RF_w,3,353,0.9032258064516129,0.8
4707,0.5666666666666667,Dummy,3,353,0.6666666666666666,0.7428571428571429
4708,0.8904761904761905,RF_w,3,354,0.8787878787878788,0.8285714285714286
4709,0.6071428571428572,Dummy,3,354,0.6388888888888888,0.6571428571428571
4710,0.5936507936507938,RF_w,3,355,0.7058823529411765,0.6857142857142857
4711,0.5642857142857143,Dummy,3,355,0.65625,0.6
4712,0.8428571428571429,RF_w,3,356,0.8571428571428571,0.8571428571428571
4713,0.46904761904761905,Dummy,3,356,0.7222222222222222,0.7428571428571429
4714,0.9396825396825398,RF_w,3,357,0.9375,0.8571428571428571
4715,0.6222222222222222,Dummy,3,357,0.6428571428571429,0.5142857142857142
4716,0.8952380952380953,RF_w,3,358,0.8571428571428571,0.8571428571428571
4717,0.6634920634920636,Dummy,3,358,0.5757575757575758,0.5428571428571428
4718,0.8539682539682539,RF_w,3,359,0.8518518518518519,0.6571428571428571
4719,0.5238095238095238,Dummy,3,359,0.5757575757575758,0.5428571428571428
4720,0.8714285714285714,RF_w,3,360,0.8571428571428571,0.8571428571428571
4721,0.4388888888888889,Dummy,3,360,0.7105263157894737,0.7714285714285715
4722,0.8730158730158731,RF_w,3,361,0.8055555555555556,0.8285714285714286
4723,0.3555555555555556,Dummy,3,361,0.7058823529411765,0.6857142857142857
4724,0.8968253968253969,RF_w,3,362,0.8285714285714286,0.8285714285714286
4725,0.4801587301587301,Dummy,3,362,0.6764705882352942,0.6571428571428571
4726,0.8174603174603176,RF_w,3,363,0.8857142857142857,0.8857142857142857
4727,0.44047619047619047,Dummy,3,363,0.625,0.5714285714285714
4728,0.9174603174603175,RF_w,3,364,0.875,0.8
4729,0.48174603174603176,Dummy,3,364,0.6129032258064516,0.5428571428571428
4730,0.8285714285714285,RF_w,3,365,0.8055555555555556,0.8285714285714286
4731,0.5365079365079365,Dummy,3,365,0.6842105263157895,0.7428571428571429
4732,0.8968253968253969,RF_w,3,366,0.8421052631578947,0.9142857142857143
4733,0.5777777777777778,Dummy,3,366,0.5555555555555556,0.42857142857142855
4734,0.9095238095238096,RF_w,3,367,0.9117647058823529,0.8857142857142857
4735,0.5095238095238096,Dummy,3,367,0.625,0.7142857142857143
4736,0.7301587301587301,RF_w,3,368,0.7878787878787878,0.7428571428571429
4737,0.49603174603174605,Dummy,3,368,0.6571428571428571,0.6571428571428571
4738,0.7523809523809524,RF_w,3,369,0.7777777777777778,0.8
4739,0.5380952380952382,Dummy,3,369,0.6764705882352942,0.6571428571428571
4740,0.7698412698412699,RF_w,3,370,0.8181818181818182,0.7714285714285715
4741,0.4801587301587301,Dummy,3,370,0.6785714285714286,0.5428571428571428
4742,0.8301587301587302,RF_w,3,371,0.875,0.8
4743,0.5238095238095238,Dummy,3,371,0.7741935483870968,0.6857142857142857
4744,0.8380952380952381,RF_w,3,372,0.8484848484848485,0.8
4745,0.5373015873015873,Dummy,3,372,0.75,0.7714285714285715
4746,0.6428571428571429,RF_w,3,373,0.6756756756756757,0.7142857142857143
4747,0.4253968253968254,Dummy,3,373,0.7105263157894737,0.7714285714285715
4748,0.9142857142857143,RF_w,3,374,0.8611111111111112,0.8857142857142857
4749,0.5095238095238096,Dummy,3,374,0.6428571428571429,0.7714285714285715
4750,0.8666666666666667,RF_w,3,375,0.8,0.8
4751,0.5103174603174603,Dummy,3,375,0.7241379310344828,0.6
4752,0.7841269841269842,RF_w,3,376,0.8064516129032258,0.7142857142857143
4753,0.49444444444444446,Dummy,3,376,0.7027027027027027,0.7428571428571429
4754,0.8603174603174604,RF_w,3,377,0.8529411764705882,0.8285714285714286
4755,0.6071428571428572,Dummy,3,377,0.6190476190476191,0.7428571428571429
4756,0.8365079365079365,RF_w,3,378,0.8823529411764706,0.8571428571428571
4757,0.46746031746031746,Dummy,3,378,0.65625,0.6
4758,0.8492063492063491,RF_w,3,379,0.896551724137931,0.7428571428571429
4759,0.4246031746031746,Dummy,3,379,0.6333333333333333,0.5428571428571428
4760,0.7285714285714286,RF_w,3,380,0.7368421052631579,0.8
4761,0.49523809523809526,Dummy,3,380,0.7,0.8
4762,0.7761904761904762,RF_w,3,381,0.7777777777777778,0.8
4763,0.42380952380952386,Dummy,3,381,0.5909090909090909,0.7428571428571429
4764,0.8206349206349206,RF_w,3,382,0.8378378378378378,0.8857142857142857
4765,0.5634920634920635,Dummy,3,382,0.6842105263157895,0.7428571428571429
4766,0.8634920634920635,RF_w,3,383,0.84375,0.7714285714285715
4767,0.5230158730158729,Dummy,3,383,0.6666666666666666,0.6857142857142857
4768,0.8793650793650793,RF_w,3,384,0.8709677419354839,0.7714285714285715
4769,0.5238095238095238,Dummy,3,384,0.6666666666666666,0.5714285714285714
