Iteration,AUC,Precision,Recall,Contrast
<built-in function iter>,0.0,0.027058823529411802,-0.20000000000000007,SVC_prec-RF
<built-in function iter>,0.02063492063492056,0.039751552795031175,-0.22857142857142865,SVC_prec-RF
<built-in function iter>,0.012698412698412542,0.026470588235294135,-0.31428571428571433,SVC_prec-RF
<built-in function iter>,0.07142857142857129,0.09813664596273286,-0.20000000000000007,SVC_prec-RF
<built-in function iter>,0.05396825396825389,0.13659147869674193,-0.3142857142857143,SVC_prec-RF
<built-in function iter>,0.006349206349206549,0.11111111111111116,-0.11428571428571432,SVC_prec-RF
<built-in function iter>,0.0,0.08235294117647052,-0.2571428571428572,SVC_prec-RF
<built-in function iter>,-0.014285714285714235,0.01540616246498605,-0.28571428571428575,SVC_prec-RF
<built-in function iter>,0.030158730158730163,0.07389162561576368,-0.08571428571428563,SVC_prec-RF
<built-in function iter>,0.03492063492063491,0.025815217391304324,-0.20000000000000007,SVC_prec-RF
<built-in function iter>,0.025396825396825418,-0.010489510489510523,-0.17142857142857149,SVC_prec-RF
<built-in function iter>,0.0444444444444444,0.012820512820512775,-0.22857142857142854,SVC_prec-RF
<built-in function iter>,0.049206349206349365,0.05555555555555547,-0.17142857142857137,SVC_prec-RF
<built-in function iter>,0.02539682539682553,-0.0023529411764705577,-0.22857142857142854,SVC_prec-RF
<built-in function iter>,0.025396825396825307,0.07013574660633504,-0.1428571428571429,SVC_prec-RF
<built-in function iter>,0.03968253968253954,0.012820512820512775,-0.22857142857142854,SVC_prec-RF
<built-in function iter>,0.0793650793650792,0.08903225806451609,-0.08571428571428574,SVC_prec-RF
<built-in function iter>,0.011111111111111072,0.082995951417004,-0.20000000000000007,SVC_prec-RF
<built-in function iter>,0.09523809523809534,0.08588235294117652,-0.1428571428571429,SVC_prec-RF
<built-in function iter>,0.009523809523809601,0.08168642951251648,-0.17142857142857149,SVC_prec-RF
<built-in function iter>,0.07619047619047614,0.07625000000000004,-0.11428571428571432,SVC_prec-RF
<built-in function iter>,0.01746031746031762,0.0357142857142857,-0.1428571428571429,SVC_prec-RF
<built-in function iter>,0.10793650793650778,0.09677419354838723,-0.17142857142857149,SVC_prec-RF
<built-in function iter>,0.13492063492063489,-0.0071428571428571175,-0.19999999999999996,SVC_prec-RF
<built-in function iter>,0.033333333333333326,0.04973118279569888,-0.11428571428571432,SVC_prec-RF
<built-in function iter>,0.03968253968253965,0.10389610389610393,-0.22857142857142865,SVC_prec-RF
<built-in function iter>,0.025396825396825307,0.03716216216216217,-0.2857142857142857,SVC_prec-RF
<built-in function iter>,0.06507936507936507,0.10054347826086962,-0.1428571428571429,SVC_prec-RF
<built-in function iter>,0.02857142857142836,0.02777777777777779,-0.25714285714285723,SVC_prec-RF
<built-in function iter>,0.058730158730158966,0.018181818181818188,-0.05714285714285716,SVC_prec-RF
<built-in function iter>,0.05714285714285727,-0.005434782608695676,-0.22857142857142865,SVC_prec-RF
<built-in function iter>,0.022222222222222365,0.1428571428571429,-0.17142857142857137,SVC_prec-RF
<built-in function iter>,-0.014285714285714346,0.015151515151515138,-0.25714285714285723,SVC_prec-RF
<built-in function iter>,0.01111111111111096,0.07416879795396425,-0.22857142857142854,SVC_prec-RF
<built-in function iter>,0.01904761904761898,-0.012622720897615736,-0.20000000000000007,SVC_prec-RF
<built-in function iter>,-0.020634920634920673,-0.003395585738539819,-0.17142857142857149,SVC_prec-RF
<built-in function iter>,0.007936507936507908,0.06918918918918915,-0.22857142857142854,SVC_prec-RF
<built-in function iter>,0.03809523809523807,0.027058823529411802,-0.20000000000000007,SVC_prec-RF
<built-in function iter>,0.05714285714285705,0.08499999999999996,-0.11428571428571432,SVC_prec-RF
<built-in function iter>,0.022222222222222143,0.030303030303030387,-0.22857142857142865,SVC_prec-RF
<built-in function iter>,0.06666666666666665,-0.005376344086021501,-0.17142857142857149,SVC_prec-RF
<built-in function iter>,0.03650793650793671,0.060317460317460214,-0.1428571428571429,SVC_prec-RF
<built-in function iter>,0.023809523809523725,0.010695187165775444,-0.2857142857142858,SVC_prec-RF
<built-in function iter>,0.026984126984127,0.055288461538461564,-0.11428571428571432,SVC_prec-RF
<built-in function iter>,0.06349206349206349,0.033653846153846145,-0.11428571428571432,SVC_prec-RF
<built-in function iter>,0.06666666666666676,0.08333333333333326,-0.1428571428571429,SVC_prec-RF
<built-in function iter>,0.061904761904761796,0.07352941176470584,-0.37142857142857144,SVC_prec-RF
<built-in function iter>,0.08730158730158721,0.04880952380952375,-0.20000000000000007,SVC_prec-RF
<built-in function iter>,0.03968253968253954,0.06896551724137923,-0.25714285714285723,SVC_prec-RF
<built-in function iter>,0.01904761904761898,0.08658008658008653,-0.22857142857142865,SVC_prec-RF
<built-in function iter>,0.02857142857142858,0.07013574660633504,-0.1428571428571429,SVC_prec-RF
<built-in function iter>,0.05714285714285705,0.08730158730158732,-0.11428571428571432,SVC_prec-RF
<built-in function iter>,-0.012698412698412653,0.06613756613756616,-0.2857142857142857,SVC_prec-RF
<built-in function iter>,0.041269841269841234,0.07638888888888884,-0.05714285714285716,SVC_prec-RF
<built-in function iter>,0.07460317460317467,0.11079545454545459,-0.17142857142857149,SVC_prec-RF
<built-in function iter>,0.08095238095238089,0.08088235294117652,-0.17142857142857149,SVC_prec-RF
<built-in function iter>,0.06825396825396823,0.011904761904761973,-0.08571428571428574,SVC_prec-RF
<built-in function iter>,0.03015873015873005,0.04500000000000004,-0.1428571428571429,SVC_prec-RF
<built-in function iter>,0.025396825396825307,0.056513409961685745,-0.11428571428571432,SVC_prec-RF
<built-in function iter>,0.02698412698412711,0.14571092831962396,-0.22857142857142854,SVC_prec-RF
<built-in function iter>,0.01111111111111085,0.03764705882352948,-0.19999999999999996,SVC_prec-RF
<built-in function iter>,0.03809523809523807,0.023809523809523725,-0.20000000000000007,SVC_prec-RF
<built-in function iter>,0.0015873015873016927,0.0,-0.20000000000000007,SVC_prec-RF
<built-in function iter>,-0.0015873015873015817,0.03167420814479638,-0.17142857142857149,SVC_prec-RF
<built-in function iter>,0.11904761904761907,0.13461538461538458,-0.02857142857142858,SVC_prec-RF
<built-in function iter>,0.09206349206349196,0.0888888888888888,-0.22857142857142865,SVC_prec-RF
<built-in function iter>,0.08730158730158732,0.06874999999999998,-0.11428571428571421,SVC_prec-RF
<built-in function iter>,0.07777777777777772,0.04155614500442084,-0.20000000000000007,SVC_prec-RF
<built-in function iter>,0.00793650793650802,-0.08144796380090502,-0.25714285714285723,SVC_prec-RF
<built-in function iter>,0.041269841269841345,-0.006756756756756799,-0.20000000000000007,SVC_prec-RF
<built-in function iter>,0.06984126984126982,0.033333333333333326,-0.08571428571428574,SVC_prec-RF
<built-in function iter>,0.0031746031746031633,0.03534303534303529,-0.22857142857142854,SVC_prec-RF
<built-in function iter>,0.09047619047619049,0.06944444444444453,-0.02857142857142858,SVC_prec-RF
<built-in function iter>,0.025396825396825196,0.024024024024023927,-0.22857142857142865,SVC_prec-RF
<built-in function iter>,0.012698412698412653,-0.039682539682539764,-0.22857142857142854,SVC_prec-RF
<built-in function iter>,0.0444444444444444,0.06643356643356635,-0.11428571428571432,SVC_prec-RF
<built-in function iter>,0.031746031746031744,0.07070707070707061,-0.3142857142857144,SVC_prec-RF
<built-in function iter>,0.06507936507936507,0.05147058823529416,-0.20000000000000007,SVC_prec-RF
<built-in function iter>,0.04761904761904767,0.007692307692307665,-0.20000000000000007,SVC_prec-RF
<built-in function iter>,0.052380952380952306,0.06168831168831168,-0.11428571428571432,SVC_prec-RF
<built-in function iter>,-0.0031746031746031633,0.07789473684210535,-0.25714285714285723,SVC_prec-RF
<built-in function iter>,0.05873015873015863,0.0572390572390572,-0.08571428571428574,SVC_prec-RF
<built-in function iter>,0.0015873015873015817,0.011428571428571344,-0.22857142857142865,SVC_prec-RF
<built-in function iter>,0.004761904761904634,0.17942583732057416,-0.20000000000000007,SVC_prec-RF
<built-in function iter>,0.028571428571428692,0.022624434389140302,-0.17142857142857149,SVC_prec-RF
<built-in function iter>,0.05714285714285716,0.14181286549707606,-0.3142857142857144,SVC_prec-RF
<built-in function iter>,0.039682539682539875,0.011904761904761862,-0.17142857142857149,SVC_prec-RF
<built-in function iter>,0.01904761904761909,0.03860294117647056,-0.3428571428571429,SVC_prec-RF
<built-in function iter>,0.02063492063492056,0.023280423280423235,-0.17142857142857149,SVC_prec-RF
<built-in function iter>,0.06190476190476191,-0.028735632183907955,-0.28571428571428575,SVC_prec-RF
<built-in function iter>,0.01904761904761898,0.0714285714285714,-0.11428571428571432,SVC_prec-RF
<built-in function iter>,0.052380952380952306,0.06190476190476191,-0.20000000000000007,SVC_prec-RF
<built-in function iter>,0.03968253968253954,0.11064425770308128,-0.22857142857142865,SVC_prec-RF
<built-in function iter>,0.015873015873015928,0.04207573632538575,-0.17142857142857149,SVC_prec-RF
<built-in function iter>,0.009523809523809379,-0.010489510489510523,-0.17142857142857149,SVC_prec-RF
<built-in function iter>,0.022222222222222143,0.04121863799283165,-0.31428571428571433,SVC_prec-RF
<built-in function iter>,0.053968253968254,0.08223684210526316,-0.2571428571428572,SVC_prec-RF
<built-in function iter>,-0.030158730158730163,0.017857142857142905,-0.2571428571428571,SVC_prec-RF
<built-in function iter>,-0.009523809523809601,0.09311740890688247,-0.22857142857142854,SVC_prec-RF
<built-in function iter>,0.015873015873015817,0.051587301587301515,-0.1428571428571429,SVC_prec-RF
<built-in function iter>,0.041269841269841234,0.04166666666666663,-0.2571428571428571,SVC_prec-RF
<built-in function iter>,0.07936507936507942,0.0698924731182794,-0.05714285714285705,SVC_prec-RF
<built-in function iter>,0.02063492063492045,0.07093821510297493,-0.3142857142857144,SVC_prec-RF
<built-in function iter>,0.09682539682539681,0.09354838709677427,-0.20000000000000007,SVC_prec-RF
<built-in function iter>,0.08412698412698438,0.14603174603174596,-0.2857142857142858,SVC_prec-RF
<built-in function iter>,-0.004761904761904967,0.03743315508021383,-0.2285714285714286,SVC_prec-RF
<built-in function iter>,0.014285714285714346,0.11388888888888882,-0.19999999999999996,SVC_prec-RF
<built-in function iter>,0.080952380952381,0.08588235294117652,-0.1428571428571429,SVC_prec-RF
<built-in function iter>,0.023809523809523725,0.06882591093117407,-0.22857142857142854,SVC_prec-RF
<built-in function iter>,0.03492063492063502,0.1785714285714285,-0.22857142857142865,SVC_prec-RF
<built-in function iter>,0.08412698412698427,0.0757575757575758,-0.2857142857142857,SVC_prec-RF
<built-in function iter>,0.050793650793650946,0.08578143360752055,-0.25714285714285723,SVC_prec-RF
<built-in function iter>,-0.03809523809523829,0.02564102564102566,-0.25714285714285723,SVC_prec-RF
<built-in function iter>,0.04603174603174598,0.15426497277676954,-0.1428571428571429,SVC_prec-RF
<built-in function iter>,0.058730158730158744,0.02749999999999997,-0.1428571428571429,SVC_prec-RF
<built-in function iter>,0.03333333333333344,0.023376623376623495,-0.3142857142857143,SVC_prec-RF
<built-in function iter>,0.050793650793650835,0.08831521739130432,-0.1428571428571429,SVC_prec-RF
<built-in function iter>,0.06349206349206349,0.16190476190476188,-0.20000000000000007,SVC_prec-RF
<built-in function iter>,0.060317460317460325,0.016470588235294126,-0.20000000000000007,SVC_prec-RF
<built-in function iter>,0.09206349206349207,0.011904761904761862,-0.17142857142857149,SVC_prec-RF
<built-in function iter>,0.030158730158730385,0.021428571428571352,-0.20000000000000007,SVC_prec-RF
<built-in function iter>,0.05555555555555536,0.19999999999999996,-0.17142857142857149,SVC_prec-RF
<built-in function iter>,0.031746031746031744,0.01683501683501687,-0.1428571428571428,SVC_prec-RF
<built-in function iter>,0.0015873015873015817,0.10361842105263164,-0.25714285714285723,SVC_prec-RF
<built-in function iter>,0.012698412698412764,-0.03598200899550219,-0.17142857142857149,SVC_prec-RF
<built-in function iter>,0.04761904761904756,0.04166666666666663,-0.11428571428571432,SVC_prec-RF
<built-in function iter>,0.02063492063492045,0.010504201680672343,-0.1428571428571428,SVC_prec-RF
<built-in function iter>,0.06507936507936507,0.07082945013979491,-0.11428571428571432,SVC_prec-RF
<built-in function iter>,0.05714285714285716,0.072595281306715,-0.1428571428571428,SVC_prec-RF
<built-in function iter>,0.042857142857142705,0.11670761670761676,-0.2857142857142857,SVC_prec-RF
<built-in function iter>,0.03650793650793649,0.06015693112467302,-0.08571428571428563,SVC_prec-RF
<built-in function iter>,0.049206349206349254,0.06806806806806809,-0.17142857142857149,SVC_prec-RF
<built-in function iter>,0.04920634920634914,0.0964705882352942,-0.1428571428571429,SVC_prec-RF
<built-in function iter>,0.01746031746031762,0.012422360248447228,-0.2857142857142857,SVC_prec-RF
<built-in function iter>,0.042857142857142816,0.03981481481481475,-0.2571428571428571,SVC_prec-RF
<built-in function iter>,0.0015873015873015817,-0.0017543859649123972,-0.19999999999999996,SVC_prec-RF
<built-in function iter>,0.020634920634920673,0.10573476702508955,-0.2571428571428572,SVC_prec-RF
<built-in function iter>,0.009523809523809601,0.033333333333333215,-0.2857142857142858,SVC_prec-RF
<built-in function iter>,0.03650793650793649,0.06818181818181812,-0.17142857142857149,SVC_prec-RF
<built-in function iter>,0.017460317460317287,0.10573476702508955,-0.2571428571428572,SVC_prec-RF
<built-in function iter>,0.01111111111111096,0.0984848484848484,-0.1428571428571429,SVC_prec-RF
<built-in function iter>,0.053968253968254,0.0401069518716578,-0.25714285714285723,SVC_prec-RF
<built-in function iter>,0.07619047619047636,0.0495495495495496,-0.11428571428571432,SVC_prec-RF
<built-in function iter>,0.014285714285714346,0.046666666666666634,-0.22857142857142854,SVC_prec-RF
<built-in function iter>,0.06825396825396812,0.033333333333333326,-0.22857142857142865,SVC_prec-RF
<built-in function iter>,-0.004761904761904856,-0.016149068322981353,-0.3142857142857143,SVC_prec-RF
<built-in function iter>,0.025396825396825418,0.02749999999999997,-0.1428571428571429,SVC_prec-RF
<built-in function iter>,0.012698412698412653,0.009127789046653123,-0.11428571428571432,SVC_prec-RF
<built-in function iter>,0.0174603174603174,0.021080368906455815,-0.22857142857142865,SVC_prec-RF
<built-in function iter>,0.07619047619047625,0.10344827586206917,-0.2571428571428572,SVC_prec-RF
<built-in function iter>,0.01746031746031751,0.038277511961722466,-0.34285714285714286,SVC_prec-RF
<built-in function iter>,0.023809523809523836,0.08088235294117652,-0.17142857142857149,SVC_prec-RF
<built-in function iter>,0.052380952380952306,-0.007331378299120228,-0.22857142857142865,SVC_prec-RF
<built-in function iter>,0.007936507936507908,0.04040404040404033,-0.11428571428571432,SVC_prec-RF
<built-in function iter>,0.039682539682539764,0.07499999999999996,-0.08571428571428574,SVC_prec-RF
<built-in function iter>,0.00952380952380949,0.0679802955665022,-0.08571428571428574,SVC_prec-RF
<built-in function iter>,0.04603174603174609,0.1271929824561403,-0.22857142857142854,SVC_prec-RF
<built-in function iter>,0.007936507936507908,0.14988558352402748,-0.22857142857142865,SVC_prec-RF
<built-in function iter>,0.0793650793650793,0.03940886699507373,-0.11428571428571421,SVC_prec-RF
<built-in function iter>,0.031746031746031744,0.07444444444444442,-0.20000000000000007,SVC_prec-RF
<built-in function iter>,-0.012698412698412764,-0.005434782608695676,-0.22857142857142865,SVC_prec-RF
<built-in function iter>,-0.033333333333333215,-0.03571428571428581,-0.20000000000000007,SVC_prec-RF
<built-in function iter>,-0.009523809523809601,0.0,-0.2857142857142857,SVC_prec-RF
<built-in function iter>,0.08095238095238089,0.08417508417508401,-0.08571428571428574,SVC_prec-RF
<built-in function iter>,0.030158730158730163,0.15357142857142858,-0.1428571428571428,SVC_prec-RF
<built-in function iter>,0.014285714285714235,0.0,-0.1428571428571428,SVC_prec-RF
<built-in function iter>,0.04603174603174609,0.06129032258064515,-0.22857142857142865,SVC_prec-RF
<built-in function iter>,0.08571428571428574,0.13427109974424545,-0.1428571428571429,SVC_prec-RF
<built-in function iter>,0.05555555555555547,-0.031746031746031744,-0.22857142857142865,SVC_prec-RF
<built-in function iter>,0.10317460317460314,0.11742424242424243,-0.11428571428571432,SVC_prec-RF
<built-in function iter>,0.025396825396825307,-0.03372434017595305,-0.2285714285714286,SVC_prec-RF
<built-in function iter>,0.041269841269841234,-0.040000000000000036,-0.25714285714285723,SVC_prec-RF
<built-in function iter>,0.05396825396825389,0.10344827586206917,-0.11428571428571432,SVC_prec-RF
<built-in function iter>,0.04444444444444451,0.00925925925925919,-0.20000000000000007,SVC_prec-RF
<built-in function iter>,0.060317460317460214,0.03853955375253548,-0.08571428571428574,SVC_prec-RF
<built-in function iter>,-0.06190476190476202,-0.026854219948849067,-0.2857142857142858,SVC_prec-RF
<built-in function iter>,0.0444444444444444,0.03809523809523807,-0.20000000000000007,SVC_prec-RF
<built-in function iter>,0.042857142857142816,0.11212121212121218,-0.22857142857142865,SVC_prec-RF
<built-in function iter>,0.03650793650793649,0.11367127496159757,-0.17142857142857149,SVC_prec-RF
<built-in function iter>,0.031746031746031744,-0.008658008658008698,-0.28571428571428575,SVC_prec-RF
<built-in function iter>,0.020634920634920673,0.07359307359307365,-0.25714285714285723,SVC_prec-RF
<built-in function iter>,0.05873015873015863,0.09999999999999998,-0.11428571428571432,SVC_prec-RF
<built-in function iter>,0.05555555555555569,0.042424242424242475,-0.17142857142857149,SVC_prec-RF
<built-in function iter>,0.034920634920634686,0.06400966183574874,-0.25714285714285723,SVC_prec-RF
<built-in function iter>,-0.011111111111111294,0.03439803439803446,-0.3142857142857144,SVC_prec-RF
<built-in function iter>,0.0444444444444444,0.06837606837606836,-0.17142857142857149,SVC_prec-RF
<built-in function iter>,0.09365079365079354,0.09079283887468026,-0.17142857142857149,SVC_prec-RF
<built-in function iter>,0.007936507936507908,0.07241379310344831,-0.17142857142857149,SVC_prec-RF
<built-in function iter>,0.031746031746031744,0.08793103448275863,-0.17142857142857149,SVC_prec-RF
<built-in function iter>,0.060317460317460325,0.03534303534303529,-0.22857142857142854,SVC_prec-RF
<built-in function iter>,0.058730158730158855,-0.019345238095238138,-0.22857142857142854,SVC_prec-RF
<built-in function iter>,0.07460317460317456,0.10833333333333328,-0.05714285714285716,SVC_prec-RF
<built-in function iter>,0.06507936507936518,0.0888888888888888,-0.11428571428571432,SVC_prec-RF
<built-in function iter>,0.050793650793650724,0.046666666666666634,-0.08571428571428574,SVC_prec-RF
<built-in function iter>,0.025396825396825307,0.05125815470643047,-0.1428571428571428,SVC_prec-RF
<built-in function iter>,-0.080952380952381,-0.05081081081081085,-0.3142857142857143,SVC_prec-RF
<built-in function iter>,0.033333333333333326,0.1282051282051282,-0.1428571428571428,SVC_prec-RF
<built-in function iter>,0.07460317460317456,0.06418918918918914,-0.05714285714285705,SVC_prec-RF
<built-in function iter>,0.033333333333333215,0.05138339920948609,-0.20000000000000007,SVC_prec-RF
<built-in function iter>,0.0015873015873015817,0.051851851851851816,-0.25714285714285723,SVC_prec-RF
<built-in function iter>,0.01904761904761887,-0.002795899347623587,-0.20000000000000007,SVC_prec-RF
<built-in function iter>,0.050793650793650724,0.037878787878787845,-0.20000000000000007,SVC_prec-RF
<built-in function iter>,-0.01904761904761898,0.033333333333333326,-0.11428571428571421,SVC_prec-RF
<built-in function iter>,-0.020634920634920673,0.016194331983805488,-0.2857142857142857,SVC_prec-RF
<built-in function iter>,-0.0031746031746030523,0.02350427350427342,-0.22857142857142854,SVC_prec-RF
<built-in function iter>,0.11746031746031738,0.22580645161290325,-0.1428571428571429,SVC_prec-RF
<built-in function iter>,0.0365079365079366,0.05582922824302161,-0.17142857142857149,SVC_prec-RF
<built-in function iter>,0.05396825396825389,-0.0040567951318458695,-0.2857142857142857,SVC_prec-RF
<built-in function iter>,0.023809523809523836,0.045454545454545414,-0.2571428571428571,SVC_prec-RF
<built-in function iter>,0.02857142857142847,-0.004878048780487809,-0.2571428571428571,SVC_prec-RF
<built-in function iter>,0.07142857142857151,0.08571428571428563,-0.08571428571428574,SVC_prec-RF
<built-in function iter>,0.09999999999999987,0.0714285714285714,-0.11428571428571432,SVC_prec-RF
<built-in function iter>,0.04920634920634914,0.06428571428571428,-0.11428571428571432,SVC_prec-RF
<built-in function iter>,0.0698412698412697,0.07291666666666663,-0.1428571428571429,SVC_prec-RF
<built-in function iter>,0.058730158730158744,0.031746031746031744,-0.17142857142857137,SVC_prec-RF
<built-in function iter>,0.052380952380952306,0.02608695652173909,-0.1428571428571429,SVC_prec-RF
<built-in function iter>,0.06666666666666643,0.1232432432432432,-0.17142857142857149,SVC_prec-RF
<built-in function iter>,0.03809523809523807,0.11487018095987411,-0.11428571428571421,SVC_prec-RF
<built-in function iter>,0.00793650793650802,0.007662835249041988,-0.17142857142857149,SVC_prec-RF
<built-in function iter>,0.03333333333333344,0.006493506493506551,-0.1428571428571429,SVC_prec-RF
<built-in function iter>,0.05714285714285705,0.010837438423645152,-0.1428571428571428,SVC_prec-RF
<built-in function iter>,0.05714285714285716,0.09509509509509506,-0.1428571428571429,SVC_prec-RF
<built-in function iter>,0.01904761904761909,0.11079545454545459,-0.17142857142857149,SVC_prec-RF
<built-in function iter>,0.009523809523809712,0.011796733212341204,-0.19999999999999996,SVC_prec-RF
<built-in function iter>,0.04603174603174598,0.06547619047619047,-0.05714285714285716,SVC_prec-RF
<built-in function iter>,0.02857142857142847,0.08204633204633205,-0.1428571428571428,SVC_prec-RF
<built-in function iter>,-0.004761904761904745,0.0509745127436283,-0.11428571428571432,SVC_prec-RF
<built-in function iter>,-0.02857142857142858,0.00347222222222221,-0.2857142857142857,SVC_prec-RF
<built-in function iter>,0.06507936507936496,0.05718475073313789,-0.17142857142857149,SVC_prec-RF
<built-in function iter>,0.020634920634920673,0.06400966183574874,-0.25714285714285723,SVC_prec-RF
<built-in function iter>,0.03968253968253954,0.07450980392156847,-0.2857142857142858,SVC_prec-RF
<built-in function iter>,0.012698412698412542,0.05647058823529416,-0.17142857142857149,SVC_prec-RF
<built-in function iter>,0.025396825396825418,0.062370062370062374,-0.20000000000000007,SVC_prec-RF
<built-in function iter>,0.009523809523809601,-0.007276507276507305,-0.2857142857142857,SVC_prec-RF
<built-in function iter>,0.04920634920634914,0.04388714733542309,-0.05714285714285716,SVC_prec-RF
<built-in function iter>,0.006349206349206216,0.04678362573099415,-0.22857142857142865,SVC_prec-RF
<built-in function iter>,0.05238095238095253,0.04086538461538458,-0.11428571428571432,SVC_prec-RF
<built-in function iter>,-0.015873015873015928,-0.014553014553014498,-0.25714285714285723,SVC_prec-RF
<built-in function iter>,0.01904761904761887,-0.003968253968254065,-0.19999999999999996,SVC_prec-RF
<built-in function iter>,0.03174603174603152,0.05142857142857138,-0.20000000000000007,SVC_prec-RF
<built-in function iter>,-0.023809523809523836,0.07236842105263164,-0.2857142857142858,SVC_prec-RF
<built-in function iter>,0.012698412698412653,0.08088235294117652,-0.17142857142857149,SVC_prec-RF
<built-in function iter>,0.025396825396825418,0.08743633276740226,-0.08571428571428563,SVC_prec-RF
<built-in function iter>,0.033333333333333326,0.03820816864295129,-0.20000000000000007,SVC_prec-RF
<built-in function iter>,0.07619047619047636,0.09313725490196079,-0.17142857142857149,SVC_prec-RF
<built-in function iter>,0.05714285714285716,0.20952380952380956,-0.17142857142857149,SVC_prec-RF
<built-in function iter>,0.00793650793650802,0.02406417112299475,-0.25714285714285723,SVC_prec-RF
<built-in function iter>,0.05873015873015852,0.04166666666666663,-0.17142857142857149,SVC_prec-RF
<built-in function iter>,0.050793650793650835,-0.021164021164021274,-0.17142857142857149,SVC_prec-RF
<built-in function iter>,0.03174603174603163,0.08324324324324317,-0.20000000000000007,SVC_prec-RF
<built-in function iter>,0.041269841269841345,0.013586956521739135,-0.20000000000000007,SVC_prec-RF
<built-in function iter>,0.07301587301587276,0.10606060606060608,-0.20000000000000007,SVC_prec-RF
<built-in function iter>,0.061904761904761796,0.07544757033248084,-0.20000000000000007,SVC_prec-RF
<built-in function iter>,0.033333333333333215,0.052121212121212124,-0.1428571428571429,SVC_prec-RF
<built-in function iter>,-0.019047619047619202,0.08658008658008653,-0.22857142857142865,SVC_prec-RF
<built-in function iter>,0.07460317460317445,0.05288461538461542,-0.2285714285714286,SVC_prec-RF
<built-in function iter>,0.04285714285714293,0.07739938080495357,-0.2857142857142858,SVC_prec-RF
<built-in function iter>,0.0444444444444444,0.017902813299232934,-0.22857142857142865,SVC_prec-RF
<built-in function iter>,0.06349206349206338,0.055288461538461564,-0.11428571428571432,SVC_prec-RF
<built-in function iter>,-0.004761904761904856,0.1629072681704261,-0.2857142857142857,SVC_prec-RF
<built-in function iter>,0.042857142857142705,0.004201680672268893,-0.1428571428571429,SVC_prec-RF
<built-in function iter>,-0.023809523809523836,0.020531400966183555,-0.2857142857142858,SVC_prec-RF
<built-in function iter>,0.05555555555555558,0.08129032258064517,-0.08571428571428574,SVC_prec-RF
<built-in function iter>,0.05555555555555569,0.027472527472527486,-0.19999999999999996,SVC_prec-RF
<built-in function iter>,0.03809523809523818,-0.01098901098901095,-0.22857142857142854,SVC_prec-RF
<built-in function iter>,0.06190476190476191,0.017628205128205177,-0.1428571428571428,SVC_prec-RF
<built-in function iter>,0.02539682539682553,0.05105105105105101,-0.19999999999999996,SVC_prec-RF
<built-in function iter>,0.04761904761904767,0.0984848484848484,-0.1428571428571429,SVC_prec-RF
<built-in function iter>,0.03492063492063502,0.03076923076923077,-0.17142857142857137,SVC_prec-RF
<built-in function iter>,0.007936507936507797,0.09999999999999998,-0.20000000000000007,SVC_prec-RF
<built-in function iter>,0.09999999999999998,0.02177858439201452,-0.17142857142857149,SVC_prec-RF
<built-in function iter>,0.06507936507936496,0.06944444444444442,-0.22857142857142865,SVC_prec-RF
<built-in function iter>,0.0793650793650792,0.09621621621621623,-0.20000000000000007,SVC_prec-RF
<built-in function iter>,0.08253968253968247,0.12807017543859645,-0.17142857142857143,SVC_prec-RF
<built-in function iter>,0.025396825396825418,-0.04166666666666663,-0.28571428571428575,SVC_prec-RF
<built-in function iter>,0.041269841269841456,0.04285714285714293,-0.1428571428571428,SVC_prec-RF
<built-in function iter>,0.04444444444444429,0.07151515151515153,-0.1428571428571429,SVC_prec-RF
<built-in function iter>,0.08253968253968258,0.07407407407407407,-0.1428571428571429,SVC_prec-RF
<built-in function iter>,-0.006349206349206438,0.08204633204633205,-0.1428571428571428,SVC_prec-RF
<built-in function iter>,0.049206349206349254,-0.003750000000000031,-0.17142857142857149,SVC_prec-RF
<built-in function iter>,0.04444444444444462,0.045882352941176485,-0.17142857142857149,SVC_prec-RF
<built-in function iter>,0.03650793650793649,0.04040404040404033,-0.11428571428571432,SVC_prec-RF
<built-in function iter>,-1.1102230246251565e-16,0.020238095238095166,-0.22857142857142865,SVC_prec-RF
<built-in function iter>,-0.004761904761904745,0.010909090909090868,-0.19999999999999996,SVC_prec-RF
<built-in function iter>,0.07301587301587309,0.09285714285714286,-0.1428571428571429,SVC_prec-RF
<built-in function iter>,0.0444444444444444,0.17874396135265702,-0.17142857142857149,SVC_prec-RF
<built-in function iter>,0.007936507936507908,0.026819923371647514,-0.25714285714285723,SVC_prec-RF
<built-in function iter>,0.08571428571428563,0.033333333333333326,-0.08571428571428574,SVC_prec-RF
<built-in function iter>,-0.012698412698412764,0.04313725490196085,-0.05714285714285716,SVC_prec-RF
<built-in function iter>,0.0460317460317462,0.17000000000000004,-0.11428571428571432,SVC_prec-RF
<built-in function iter>,-0.060317460317460325,0.016629711751662946,-0.39999999999999997,SVC_prec-RF
<built-in function iter>,0.0888888888888889,0.08088235294117652,-0.17142857142857149,SVC_prec-RF
<built-in function iter>,0.042857142857142816,0.051136363636363646,-0.20000000000000007,SVC_prec-RF
<built-in function iter>,0.08412698412698394,0.05092592592592604,-0.08571428571428574,SVC_prec-RF
<built-in function iter>,0.060317460317460325,-0.03663003663003661,-0.14285714285714285,SVC_prec-RF
<built-in function iter>,0.006349206349206216,-0.03125,-0.22857142857142865,SVC_prec-RF
