Iteration,AUC,Precision,Recall,Contrast
<built-in function iter>,-0.4285714285714286,-0.1493243243243243,-0.22857142857142854,Dummy-SVC_rec
<built-in function iter>,-0.26269841269841276,-0.23015873015873012,-0.37142857142857144,Dummy-SVC_rec
<built-in function iter>,-0.2230158730158729,-0.10579196217494091,-0.34285714285714286,Dummy-SVC_rec
<built-in function iter>,-0.31111111111111106,-0.12228057014253568,-0.37142857142857144,Dummy-SVC_rec
<built-in function iter>,-0.30793650793650795,-0.09520348837209303,-0.34285714285714286,Dummy-SVC_rec
<built-in function iter>,-0.2611111111111112,-0.11298076923076927,-0.2571428571428571,Dummy-SVC_rec
<built-in function iter>,-0.3031746031746031,-0.14071294559099434,-0.19999999999999996,Dummy-SVC_rec
<built-in function iter>,-0.4230158730158729,-0.20515970515970516,-0.37142857142857144,Dummy-SVC_rec
<built-in function iter>,-0.25952380952380943,-0.21904761904761905,-0.37142857142857155,Dummy-SVC_rec
<built-in function iter>,-0.45873015873015877,-0.05540355677154574,-0.2571428571428571,Dummy-SVC_rec
<built-in function iter>,-0.30238095238095236,-0.09355509355509362,-0.1428571428571428,Dummy-SVC_rec
<built-in function iter>,-0.2960317460317461,-0.04729729729729726,-0.11428571428571421,Dummy-SVC_rec
<built-in function iter>,-0.2928571428571429,-0.237065637065637,-0.19999999999999996,Dummy-SVC_rec
<built-in function iter>,-0.3293650793650794,-0.17051282051282046,-0.17142857142857149,Dummy-SVC_rec
<built-in function iter>,-0.3746031746031746,-0.1704781704781705,-0.22857142857142854,Dummy-SVC_rec
<built-in function iter>,-0.4388888888888889,-0.14652014652014644,-0.22857142857142865,Dummy-SVC_rec
<built-in function iter>,-0.35317460317460314,-0.1523809523809524,-0.3142857142857143,Dummy-SVC_rec
<built-in function iter>,-0.43888888888888894,-0.07127192982456132,-0.2857142857142857,Dummy-SVC_rec
<built-in function iter>,-0.438888888888889,-0.057764441110277565,-0.3142857142857143,Dummy-SVC_rec
<built-in function iter>,-0.38730158730158726,-0.06968085106382971,-0.22857142857142854,Dummy-SVC_rec
<built-in function iter>,-0.3642857142857143,-0.1704781704781705,-0.22857142857142854,Dummy-SVC_rec
<built-in function iter>,-0.2682539682539683,-0.036898061288305195,-0.08571428571428574,Dummy-SVC_rec
<built-in function iter>,-0.27460317460317474,-0.01926910299003315,-0.19999999999999996,Dummy-SVC_rec
<built-in function iter>,-0.3111111111111111,-0.16806722689075626,-0.34285714285714286,Dummy-SVC_rec
<built-in function iter>,-0.2603174603174604,-0.08217054263565882,-0.1428571428571428,Dummy-SVC_rec
<built-in function iter>,-0.23888888888888882,-0.07987804878048788,-0.11428571428571421,Dummy-SVC_rec
<built-in function iter>,-0.37539682539682545,-0.046420141620771016,-0.2571428571428571,Dummy-SVC_rec
<built-in function iter>,-0.17222222222222228,-0.17325017325017322,-0.22857142857142854,Dummy-SVC_rec
<built-in function iter>,-0.34126984126984133,-0.1379084967320261,-0.37142857142857144,Dummy-SVC_rec
<built-in function iter>,-0.11984126984126986,-0.07675438596491235,-0.2857142857142857,Dummy-SVC_rec
<built-in function iter>,-0.3682539682539683,-0.23984962406015053,-0.3142857142857143,Dummy-SVC_rec
<built-in function iter>,-0.3507936507936509,-0.15622940013183917,-0.2571428571428571,Dummy-SVC_rec
<built-in function iter>,-0.47222222222222227,-0.09830866807610994,-0.1428571428571428,Dummy-SVC_rec
<built-in function iter>,-0.3730158730158729,-0.15487804878048783,-0.19999999999999996,Dummy-SVC_rec
<built-in function iter>,-0.5444444444444445,-0.11698379140239601,-0.34285714285714286,Dummy-SVC_rec
<built-in function iter>,-0.2761904761904762,-0.09285714285714286,-0.19999999999999996,Dummy-SVC_rec
<built-in function iter>,-0.3436507936507937,-0.04268292682926833,-0.11428571428571421,Dummy-SVC_rec
<built-in function iter>,-0.3365079365079363,-0.11043360433604343,-0.22857142857142854,Dummy-SVC_rec
<built-in function iter>,-0.31746031746031733,-0.13749999999999996,-0.3142857142857143,Dummy-SVC_rec
<built-in function iter>,-0.2753968253968254,-0.0726287262872628,-0.17142857142857137,Dummy-SVC_rec
<built-in function iter>,-0.22936507936507922,-0.19819819819819828,-0.22857142857142865,Dummy-SVC_rec
<built-in function iter>,-0.2238095238095238,-0.10476190476190472,-0.3142857142857143,Dummy-SVC_rec
<built-in function iter>,-0.2984126984126984,-0.1588661832564272,-0.25714285714285723,Dummy-SVC_rec
<built-in function iter>,-0.2706349206349206,0.02309782608695654,-0.25714285714285723,Dummy-SVC_rec
<built-in function iter>,-0.4111111111111109,-0.09069767441860466,-0.37142857142857144,Dummy-SVC_rec
<built-in function iter>,-0.3103174603174603,-0.16563467492260053,-0.25714285714285723,Dummy-SVC_rec
<built-in function iter>,-0.2753968253968253,-0.09625322997416019,-0.2571428571428571,Dummy-SVC_rec
<built-in function iter>,-0.14682539682539675,-0.07778510217534607,-0.17142857142857149,Dummy-SVC_rec
<built-in function iter>,-0.34206349206349207,-0.16087516087516085,-0.2857142857142857,Dummy-SVC_rec
<built-in function iter>,-0.5873015873015871,-0.08851674641148322,-0.22857142857142854,Dummy-SVC_rec
<built-in function iter>,-0.4095238095238095,-0.12229729729729721,-0.19999999999999996,Dummy-SVC_rec
<built-in function iter>,-0.33730158730158716,-0.1867966991747937,-0.4285714285714286,Dummy-SVC_rec
<built-in function iter>,-0.3404761904761905,-0.2443609022556391,-0.3142857142857143,Dummy-SVC_rec
<built-in function iter>,-0.19365079365079374,-0.21666666666666667,-0.3142857142857144,Dummy-SVC_rec
<built-in function iter>,-0.40396825396825387,-0.1265969802555168,-0.17142857142857137,Dummy-SVC_rec
<built-in function iter>,-0.3817460317460318,-0.20735294117647052,-0.34285714285714286,Dummy-SVC_rec
<built-in function iter>,-0.2785714285714286,-0.14363885088919282,-0.34285714285714286,Dummy-SVC_rec
<built-in function iter>,-0.33412698412698416,-0.052795031055900554,-0.1428571428571429,Dummy-SVC_rec
<built-in function iter>,-0.3666666666666667,-0.12432432432432439,-0.20000000000000007,Dummy-SVC_rec
<built-in function iter>,-0.3976190476190475,-0.08571428571428574,-0.20000000000000007,Dummy-SVC_rec
<built-in function iter>,-0.3301587301587301,-0.04772727272727273,-0.1428571428571428,Dummy-SVC_rec
<built-in function iter>,-0.2690476190476191,-0.15337837837837842,-0.22857142857142854,Dummy-SVC_rec
<built-in function iter>,-0.2999999999999998,-0.1282051282051282,-0.2571428571428571,Dummy-SVC_rec
<built-in function iter>,-0.27222222222222225,-0.09569377990430628,-0.22857142857142865,Dummy-SVC_rec
<built-in function iter>,-0.384920634920635,-0.061559507523939794,-0.2571428571428571,Dummy-SVC_rec
<built-in function iter>,-0.384920634920635,-0.21578947368421053,-0.2857142857142857,Dummy-SVC_rec
<built-in function iter>,-0.288888888888889,-0.11405835543766585,-0.3142857142857143,Dummy-SVC_rec
<built-in function iter>,-0.30714285714285705,-0.05548780487804883,-0.08571428571428574,Dummy-SVC_rec
<built-in function iter>,-0.21904761904761894,-0.15625,-0.4,Dummy-SVC_rec
<built-in function iter>,-0.2706349206349207,-0.15180878552971577,-0.3142857142857143,Dummy-SVC_rec
<built-in function iter>,-0.5031746031746032,-0.05341614906832293,-0.2857142857142857,Dummy-SVC_rec
<built-in function iter>,-0.3404761904761905,-0.1882426516572857,-0.2571428571428571,Dummy-SVC_rec
<built-in function iter>,-0.4984126984126984,-0.20346320346320346,-0.4,Dummy-SVC_rec
<built-in function iter>,-0.3865079365079364,-0.10606060606060608,-0.22857142857142854,Dummy-SVC_rec
<built-in function iter>,-0.20952380952380945,-0.16666666666666663,-0.20000000000000007,Dummy-SVC_rec
<built-in function iter>,-0.3595238095238096,-0.2175824175824176,-0.3142857142857143,Dummy-SVC_rec
<built-in function iter>,-0.3547619047619048,-0.12258064516129041,-0.3142857142857144,Dummy-SVC_rec
<built-in function iter>,-0.45317460317460323,-0.19615384615384612,-0.19999999999999996,Dummy-SVC_rec
<built-in function iter>,-0.3190476190476189,-0.15789473684210542,-0.17142857142857137,Dummy-SVC_rec
<built-in function iter>,-0.32698412698412704,-0.28846153846153844,-0.37142857142857144,Dummy-SVC_rec
<built-in function iter>,-0.17142857142857149,-0.07432432432432434,-0.22857142857142854,Dummy-SVC_rec
<built-in function iter>,-0.34126984126984117,-0.20054200542005418,-0.3142857142857143,Dummy-SVC_rec
<built-in function iter>,-0.2833333333333333,-0.16935002981514602,-0.11428571428571432,Dummy-SVC_rec
<built-in function iter>,-0.27063492063492056,-0.11968085106382975,-0.2857142857142857,Dummy-SVC_rec
<built-in function iter>,-0.3587301587301588,-0.15781922525107606,-0.3142857142857143,Dummy-SVC_rec
<built-in function iter>,-0.3896825396825397,-0.12209302325581395,-0.17142857142857137,Dummy-SVC_rec
<built-in function iter>,-0.24682539682539684,-0.13913043478260867,-0.37142857142857144,Dummy-SVC_rec
<built-in function iter>,-0.2952380952380952,-0.14483714483714483,-0.20000000000000007,Dummy-SVC_rec
<built-in function iter>,-0.3206349206349206,-0.20467836257309935,-0.2571428571428571,Dummy-SVC_rec
<built-in function iter>,-0.22777777777777775,-0.09244186046511627,-0.17142857142857137,Dummy-SVC_rec
<built-in function iter>,-0.3547619047619048,-0.08351648351648355,-0.17142857142857137,Dummy-SVC_rec
<built-in function iter>,-0.46428571428571425,-0.19889119889119888,-0.25714285714285723,Dummy-SVC_rec
<built-in function iter>,-0.4571428571428572,-0.16710526315789465,-0.1428571428571429,Dummy-SVC_rec
<built-in function iter>,-0.32698412698412693,-0.1344299489506523,-0.20000000000000007,Dummy-SVC_rec
<built-in function iter>,-0.5142857142857142,-0.210052513128282,-0.4571428571428572,Dummy-SVC_rec
<built-in function iter>,-0.29920634920634936,-0.12828282828282822,-0.1428571428571428,Dummy-SVC_rec
<built-in function iter>,-0.4269841269841268,-0.17229729729729726,-0.2571428571428571,Dummy-SVC_rec
<built-in function iter>,-0.37936507936507935,-0.18333333333333335,-0.2571428571428571,Dummy-SVC_rec
<built-in function iter>,-0.4634920634920635,-0.12656558998022405,-0.22857142857142854,Dummy-SVC_rec
<built-in function iter>,-0.3468253968253968,-0.1729323308270676,-0.11428571428571421,Dummy-SVC_rec
<built-in function iter>,-0.4031746031746032,-0.09523809523809523,-0.11428571428571421,Dummy-SVC_rec
<built-in function iter>,-0.25317460317460316,-0.10833333333333339,-0.19999999999999996,Dummy-SVC_rec
<built-in function iter>,-0.21746031746031735,-0.16714082503556182,-0.19999999999999996,Dummy-SVC_rec
<built-in function iter>,-0.48730158730158735,-0.09146341463414631,-0.17142857142857137,Dummy-SVC_rec
<built-in function iter>,-0.3103174603174603,-0.040935672514619936,-0.19999999999999996,Dummy-SVC_rec
<built-in function iter>,-0.37857142857142845,-0.09485094850948506,-0.19999999999999996,Dummy-SVC_rec
<built-in function iter>,-0.2047619047619047,-0.1283783783783784,-0.19999999999999996,Dummy-SVC_rec
<built-in function iter>,-0.40317460317460313,-0.11043360433604343,-0.22857142857142854,Dummy-SVC_rec
<built-in function iter>,-0.35714285714285704,-0.17305061559507517,-0.37142857142857144,Dummy-SVC_rec
<built-in function iter>,-0.3476190476190477,-0.1195090439276486,-0.2857142857142857,Dummy-SVC_rec
<built-in function iter>,-0.3047619047619047,-0.1428571428571429,-0.34285714285714286,Dummy-SVC_rec
<built-in function iter>,-0.41428571428571415,-0.1265969802555168,-0.17142857142857137,Dummy-SVC_rec
<built-in function iter>,-0.3388888888888889,-0.218266253869969,-0.3142857142857143,Dummy-SVC_rec
<built-in function iter>,-0.38571428571428557,-0.1428571428571429,-0.4,Dummy-SVC_rec
<built-in function iter>,-0.3682539682539682,-0.06324786324786325,-0.19999999999999996,Dummy-SVC_rec
<built-in function iter>,-0.32380952380952377,-0.0357142857142857,-0.22857142857142854,Dummy-SVC_rec
<built-in function iter>,-0.319047619047619,-0.1019955654101995,-0.2857142857142857,Dummy-SVC_rec
<built-in function iter>,-0.28968253968253965,-0.18243243243243246,-0.34285714285714286,Dummy-SVC_rec
<built-in function iter>,-0.3285714285714285,-0.13397435897435894,-0.17142857142857137,Dummy-SVC_rec
<built-in function iter>,-0.41031746031746025,-0.11083540115798174,-0.2857142857142858,Dummy-SVC_rec
<built-in function iter>,-0.40714285714285714,-0.09078947368421053,-0.1428571428571428,Dummy-SVC_rec
<built-in function iter>,-0.38174603174603167,-0.1523809523809524,-0.3142857142857143,Dummy-SVC_rec
<built-in function iter>,-0.4825396825396825,-0.07801418439716312,-0.37142857142857144,Dummy-SVC_rec
<built-in function iter>,-0.4039682539682541,-0.0641304347826086,-0.19999999999999996,Dummy-SVC_rec
<built-in function iter>,-0.30079365079365084,-0.16202090592334495,-0.17142857142857137,Dummy-SVC_rec
<built-in function iter>,-0.2706349206349207,-0.0452196382428941,-0.19999999999999996,Dummy-SVC_rec
<built-in function iter>,-0.5571428571428572,-0.18571428571428572,-0.34285714285714286,Dummy-SVC_rec
<built-in function iter>,-0.25317460317460316,-0.1752484191508582,-0.45714285714285713,Dummy-SVC_rec
<built-in function iter>,-0.3380952380952381,-0.09966777408637872,-0.2857142857142857,Dummy-SVC_rec
<built-in function iter>,-0.2484126984126983,-0.19111969111969107,-0.3142857142857143,Dummy-SVC_rec
<built-in function iter>,-0.36984126984126986,-0.08116883116883111,-0.1428571428571429,Dummy-SVC_rec
<built-in function iter>,-0.30714285714285716,-0.12397660818713452,-0.2857142857142857,Dummy-SVC_rec
<built-in function iter>,-0.44365079365079374,-0.16935002981514602,-0.11428571428571432,Dummy-SVC_rec
<built-in function iter>,-0.24523809523809537,-0.1428571428571428,-0.17142857142857149,Dummy-SVC_rec
<built-in function iter>,-0.3238095238095238,-0.048872180451127845,-0.1428571428571428,Dummy-SVC_rec
<built-in function iter>,-0.29523809523809524,-0.0804218852999341,-0.17142857142857137,Dummy-SVC_rec
<built-in function iter>,-0.2785714285714286,-0.1704781704781705,-0.22857142857142854,Dummy-SVC_rec
<built-in function iter>,-0.34285714285714286,-0.137065637065637,-0.2571428571428571,Dummy-SVC_rec
<built-in function iter>,-0.3150793650793652,-0.19444444444444453,-0.3142857142857143,Dummy-SVC_rec
<built-in function iter>,-0.4682539682539683,-0.2663476874003189,-0.37142857142857155,Dummy-SVC_rec
<built-in function iter>,-0.22063492063492052,-0.14412416851441245,-0.3142857142857144,Dummy-SVC_rec
<built-in function iter>,-0.3587301587301587,-0.22676282051282048,-0.37142857142857155,Dummy-SVC_rec
<built-in function iter>,-0.28412698412698423,-0.11119186046511631,-0.34285714285714286,Dummy-SVC_rec
<built-in function iter>,-0.26507936507936525,-0.059975520195838405,-0.17142857142857149,Dummy-SVC_rec
<built-in function iter>,-0.4492063492063492,-0.23500611995104037,-0.37142857142857144,Dummy-SVC_rec
<built-in function iter>,-0.37222222222222223,-0.12777777777777777,-0.2571428571428571,Dummy-SVC_rec
<built-in function iter>,-0.3111111111111109,-0.1225930680359435,-0.20000000000000007,Dummy-SVC_rec
<built-in function iter>,-0.27063492063492056,-0.1554878048780488,-0.20000000000000007,Dummy-SVC_rec
<built-in function iter>,-0.2579365079365079,-0.10990712074303399,-0.19999999999999996,Dummy-SVC_rec
<built-in function iter>,-0.2801587301587303,-0.21270396270396275,-0.1428571428571428,Dummy-SVC_rec
<built-in function iter>,-0.29285714285714276,-0.12198067632850251,-0.34285714285714286,Dummy-SVC_rec
<built-in function iter>,-0.28412698412698423,-0.1718641718641718,-0.22857142857142865,Dummy-SVC_rec
<built-in function iter>,-0.2563492063492063,-0.12305922944220815,-0.34285714285714286,Dummy-SVC_rec
<built-in function iter>,-0.4460317460317461,-0.15384615384615385,-0.11428571428571432,Dummy-SVC_rec
<built-in function iter>,-0.3595238095238095,-0.1328320802005013,-0.22857142857142854,Dummy-SVC_rec
<built-in function iter>,-0.4,-0.1791505791505792,-0.22857142857142865,Dummy-SVC_rec
<built-in function iter>,-0.23730158730158735,-0.04101995565410199,-0.11428571428571432,Dummy-SVC_rec
<built-in function iter>,-0.40555555555555545,-0.16260162601626016,-0.34285714285714286,Dummy-SVC_rec
<built-in function iter>,-0.30714285714285716,-0.06165311653116534,-0.17142857142857137,Dummy-SVC_rec
<built-in function iter>,-0.3182539682539683,-0.10744891232696108,-0.19999999999999996,Dummy-SVC_rec
<built-in function iter>,-0.3476190476190476,-0.22521008403361342,-0.19999999999999996,Dummy-SVC_rec
<built-in function iter>,-0.303968253968254,0.009523809523809601,-0.1428571428571429,Dummy-SVC_rec
<built-in function iter>,-0.4261904761904762,-0.08452380952380956,-0.1428571428571428,Dummy-SVC_rec
<built-in function iter>,-0.36111111111111116,-0.1428571428571429,-0.25714285714285723,Dummy-SVC_rec
<built-in function iter>,-0.33571428571428574,-0.0972972972972973,-0.17142857142857149,Dummy-SVC_rec
<built-in function iter>,-0.12936507936507935,0.0023255813953487747,-0.05714285714285705,Dummy-SVC_rec
<built-in function iter>,-0.3047619047619047,-0.08898944193061831,-0.19999999999999996,Dummy-SVC_rec
<built-in function iter>,-0.3682539682539683,-0.11003861003861004,-0.22857142857142854,Dummy-SVC_rec
<built-in function iter>,-0.25476190476190486,-0.09999999999999998,-0.19999999999999996,Dummy-SVC_rec
<built-in function iter>,-0.3563492063492063,-0.07987987987987988,-0.2571428571428571,Dummy-SVC_rec
<built-in function iter>,-0.23730158730158724,-0.16027874564459932,-0.2857142857142857,Dummy-SVC_rec
<built-in function iter>,-0.40476190476190466,-0.26068376068376065,-0.34285714285714286,Dummy-SVC_rec
<built-in function iter>,-0.3285714285714286,-0.05555555555555558,-0.22857142857142854,Dummy-SVC_rec
<built-in function iter>,-0.30634920634920637,-0.0027453671928620027,-0.34285714285714286,Dummy-SVC_rec
<built-in function iter>,-0.39841269841269844,-0.07440476190476186,-0.2857142857142858,Dummy-SVC_rec
<built-in function iter>,-0.26428571428571435,-0.19819819819819828,-0.2857142857142858,Dummy-SVC_rec
<built-in function iter>,-0.22936507936507922,-0.035392535392535396,-0.1428571428571428,Dummy-SVC_rec
<built-in function iter>,-0.4634920634920635,-0.25365853658536586,-0.4,Dummy-SVC_rec
<built-in function iter>,-0.23650793650793644,-0.1351351351351351,-0.1428571428571428,Dummy-SVC_rec
<built-in function iter>,-0.20079365079365097,-0.06959706959706957,-0.1428571428571429,Dummy-SVC_rec
<built-in function iter>,-0.36666666666666675,-0.14017991004497754,-0.48571428571428577,Dummy-SVC_rec
<built-in function iter>,-0.4198412698412698,-0.11458333333333337,-0.34285714285714286,Dummy-SVC_rec
<built-in function iter>,-0.3936507936507936,-0.11898395721925126,-0.34285714285714286,Dummy-SVC_rec
<built-in function iter>,-0.30714285714285716,-0.12828282828282822,-0.1428571428571428,Dummy-SVC_rec
<built-in function iter>,-0.39841269841269833,-0.11836441893830696,-0.2857142857142857,Dummy-SVC_rec
<built-in function iter>,-0.22619047619047616,-0.017391304347825987,-0.1428571428571428,Dummy-SVC_rec
<built-in function iter>,-0.40714285714285714,-0.11904761904761907,-0.2571428571428571,Dummy-SVC_rec
<built-in function iter>,-0.3031746031746031,-0.09275184275184267,-0.2571428571428571,Dummy-SVC_rec
<built-in function iter>,-0.4103174603174603,-0.08812260536398464,-0.4285714285714286,Dummy-SVC_rec
<built-in function iter>,-0.2873015873015874,-0.08874458874458868,-0.2857142857142857,Dummy-SVC_rec
<built-in function iter>,-0.28412698412698423,-0.15897435897435896,-0.20000000000000007,Dummy-SVC_rec
<built-in function iter>,-0.4730158730158729,-0.1985688729874776,-0.3142857142857143,Dummy-SVC_rec
<built-in function iter>,-0.3388888888888888,-0.1027667984189723,-0.37142857142857144,Dummy-SVC_rec
<built-in function iter>,-0.12857142857142845,-0.0992063492063493,-0.22857142857142854,Dummy-SVC_rec
<built-in function iter>,-0.3484126984126984,-0.08113695090439277,-0.1428571428571428,Dummy-SVC_rec
<built-in function iter>,-0.21031746031746046,-0.11879321181646763,-0.2571428571428571,Dummy-SVC_rec
<built-in function iter>,-0.265079365079365,-0.18421052631578938,-0.20000000000000007,Dummy-SVC_rec
<built-in function iter>,-0.3857142857142857,-0.1568627450980392,-0.34285714285714286,Dummy-SVC_rec
<built-in function iter>,-0.29999999999999993,-0.169076052796983,-0.3142857142857143,Dummy-SVC_rec
<built-in function iter>,-0.3595238095238096,-0.2361918604651163,-0.45714285714285713,Dummy-SVC_rec
<built-in function iter>,-0.31746031746031733,-0.04377880184331795,-0.2857142857142857,Dummy-SVC_rec
<built-in function iter>,-0.215873015873016,-0.11502199874292895,-0.2571428571428571,Dummy-SVC_rec
<built-in function iter>,-0.3547619047619048,-0.17765567765567758,-0.1428571428571429,Dummy-SVC_rec
<built-in function iter>,-0.5023809523809524,-0.32692307692307687,-0.2857142857142857,Dummy-SVC_rec
<built-in function iter>,-0.43412698412698414,-0.17983870967741933,-0.37142857142857144,Dummy-SVC_rec
<built-in function iter>,-0.37460317460317466,-0.14777618364418932,-0.3142857142857143,Dummy-SVC_rec
<built-in function iter>,-0.18968253968253956,-0.15426829268292674,-0.19999999999999996,Dummy-SVC_rec
<built-in function iter>,-0.2880952380952383,-0.08323133414932682,-0.19999999999999996,Dummy-SVC_rec
<built-in function iter>,-0.43253968253968256,-0.1753130590339892,-0.2857142857142857,Dummy-SVC_rec
<built-in function iter>,-0.36825396825396833,-0.04865424430641818,-0.1428571428571428,Dummy-SVC_rec
<built-in function iter>,-0.36031746031746015,-0.21815718157181563,-0.34285714285714286,Dummy-SVC_rec
<built-in function iter>,-0.2611111111111112,-0.15625,-0.4,Dummy-SVC_rec
<built-in function iter>,-0.39444444444444454,-0.08730158730158732,-0.17142857142857137,Dummy-SVC_rec
<built-in function iter>,-0.38888888888888884,-0.2611111111111112,-0.37142857142857144,Dummy-SVC_rec
<built-in function iter>,-0.3055555555555557,-0.1291291291291291,-0.3142857142857143,Dummy-SVC_rec
<built-in function iter>,-0.31111111111111117,-0.03734756097560976,-0.22857142857142854,Dummy-SVC_rec
<built-in function iter>,-0.23730158730158724,-0.11561461794019934,-0.2857142857142858,Dummy-SVC_rec
<built-in function iter>,-0.2071428571428573,-0.10132890365448499,-0.1428571428571429,Dummy-SVC_rec
<built-in function iter>,-0.41825396825396827,-0.09275184275184267,-0.2571428571428571,Dummy-SVC_rec
<built-in function iter>,-0.39523809523809506,-0.15000000000000002,-0.17142857142857137,Dummy-SVC_rec
<built-in function iter>,-0.3865079365079364,-0.1461538461538462,-0.34285714285714286,Dummy-SVC_rec
<built-in function iter>,-0.39920634920634945,-0.2564102564102564,-0.2857142857142857,Dummy-SVC_rec
<built-in function iter>,-0.38492063492063494,-0.17813267813267808,-0.34285714285714286,Dummy-SVC_rec
<built-in function iter>,-0.223015873015873,-0.1191860465116279,-0.20000000000000007,Dummy-SVC_rec
<built-in function iter>,-0.33095238095238083,-0.19487179487179485,-0.19999999999999996,Dummy-SVC_rec
<built-in function iter>,-0.44206349206349216,-0.17987804878048785,-0.37142857142857144,Dummy-SVC_rec
<built-in function iter>,-0.3706349206349206,-0.17460317460317454,-0.3142857142857143,Dummy-SVC_rec
<built-in function iter>,-0.43888888888888894,-0.17499999999999993,-0.19999999999999996,Dummy-SVC_rec
<built-in function iter>,-0.3404761904761905,-0.2175824175824176,-0.3142857142857143,Dummy-SVC_rec
<built-in function iter>,-0.36904761904761907,-0.18452380952380953,-0.2571428571428571,Dummy-SVC_rec
<built-in function iter>,-0.38888888888888895,-0.17794486215538852,-0.2857142857142857,Dummy-SVC_rec
<built-in function iter>,-0.3023809523809524,-0.06060606060606066,-0.22857142857142865,Dummy-SVC_rec
<built-in function iter>,-0.29523809523809535,-0.1282051282051282,-0.1428571428571428,Dummy-SVC_rec
<built-in function iter>,-0.43571428571428567,-0.14415584415584415,-0.34285714285714286,Dummy-SVC_rec
<built-in function iter>,-0.28968253968253976,-0.0684754521963824,-0.22857142857142854,Dummy-SVC_rec
<built-in function iter>,-0.36269841269841274,-0.1718641718641718,-0.22857142857142865,Dummy-SVC_rec
<built-in function iter>,-0.41031746031746025,-0.2076466710613052,-0.3142857142857143,Dummy-SVC_rec
<built-in function iter>,-0.446031746031746,-0.13455149501661123,-0.1428571428571428,Dummy-SVC_rec
<built-in function iter>,-0.30952380952380953,-0.1428571428571429,-0.4,Dummy-SVC_rec
<built-in function iter>,-0.2047619047619048,-0.13690476190476186,-0.20000000000000007,Dummy-SVC_rec
<built-in function iter>,-0.41587301587301595,-0.02280701754385961,-0.17142857142857137,Dummy-SVC_rec
<built-in function iter>,-0.28174603174603186,-0.12008281573498958,-0.22857142857142854,Dummy-SVC_rec
<built-in function iter>,-0.33412698412698416,-0.12893772893772892,-0.22857142857142854,Dummy-SVC_rec
<built-in function iter>,-0.4420634920634921,-0.09523809523809523,-0.2857142857142858,Dummy-SVC_rec
<built-in function iter>,-0.34285714285714275,-0.1370499419279907,-0.1428571428571428,Dummy-SVC_rec
<built-in function iter>,-0.38968253968253974,-0.03864734299516914,-0.2571428571428571,Dummy-SVC_rec
<built-in function iter>,-0.43174603174603166,-0.13924794359576975,-0.34285714285714286,Dummy-SVC_rec
<built-in function iter>,-0.346031746031746,-0.10777084515031188,-0.17142857142857137,Dummy-SVC_rec
<built-in function iter>,-0.2531746031746031,-0.042424242424242475,-0.20000000000000007,Dummy-SVC_rec
<built-in function iter>,-0.32539682539682535,-0.10606060606060608,-0.2857142857142857,Dummy-SVC_rec
<built-in function iter>,-0.2412698412698412,-0.2002772002772002,-0.2571428571428571,Dummy-SVC_rec
<built-in function iter>,-0.3666666666666666,-0.09420289855072472,-0.37142857142857144,Dummy-SVC_rec
<built-in function iter>,-0.13888888888888895,-0.058471760797342176,-0.22857142857142865,Dummy-SVC_rec
<built-in function iter>,-0.18888888888888866,-0.10782241014799154,-0.3142857142857144,Dummy-SVC_rec
<built-in function iter>,-0.3595238095238094,-0.0714285714285714,-0.22857142857142854,Dummy-SVC_rec
<built-in function iter>,-0.33650793650793653,-0.17543859649122806,-0.17142857142857149,Dummy-SVC_rec
<built-in function iter>,-0.34365079365079376,-0.13690476190476186,-0.34285714285714297,Dummy-SVC_rec
<built-in function iter>,-0.16428571428571437,0.0019607843137255943,-0.22857142857142854,Dummy-SVC_rec
<built-in function iter>,-0.38809523809523794,-0.14634146341463417,-0.17142857142857137,Dummy-SVC_rec
<built-in function iter>,-0.36984126984126986,-0.04629629629629628,-0.4,Dummy-SVC_rec
<built-in function iter>,-0.3793650793650792,-0.1595238095238095,-0.22857142857142854,Dummy-SVC_rec
<built-in function iter>,-0.461111111111111,-0.11801242236024845,-0.22857142857142854,Dummy-SVC_rec
<built-in function iter>,-0.407936507936508,-0.09206349206349207,-0.3142857142857143,Dummy-SVC_rec
<built-in function iter>,-0.3682539682539683,-0.07352941176470584,-0.2857142857142857,Dummy-SVC_rec
<built-in function iter>,-0.4285714285714286,-0.10924369747899154,-0.2857142857142857,Dummy-SVC_rec
<built-in function iter>,-0.35793650793650794,-0.14634146341463417,-0.17142857142857137,Dummy-SVC_rec
<built-in function iter>,-0.35714285714285704,-0.12228057014253568,-0.37142857142857144,Dummy-SVC_rec
<built-in function iter>,-0.39444444444444443,-0.16598915989159901,-0.2857142857142857,Dummy-SVC_rec
<built-in function iter>,-0.34365079365079365,-0.10277777777777775,-0.19999999999999996,Dummy-SVC_rec
<built-in function iter>,-0.43730158730158725,-0.18213969938107866,-0.4,Dummy-SVC_rec
<built-in function iter>,-0.4150793650793651,-0.1406976744186046,-0.22857142857142854,Dummy-SVC_rec
<built-in function iter>,-0.46190476190476193,-0.19413919413919412,-0.2857142857142857,Dummy-SVC_rec
<built-in function iter>,-0.446031746031746,-0.07352941176470584,-0.2857142857142857,Dummy-SVC_rec
<built-in function iter>,-0.30634920634920626,-0.06428571428571428,-0.2571428571428571,Dummy-SVC_rec
<built-in function iter>,-0.32539682539682546,-0.20277777777777783,-0.34285714285714286,Dummy-SVC_rec
